tiempo_pc,letra,pulgar,indice,corazon,anular,menique,ax,ay,az,gx,gy,gz
2026-06-09T13:56:50.446,F,0.0,26.8,0.0,0.0,0.0,1.374,0.0174,-0.8857,0.0,0.0,0.0
2026-06-09T13:56:50.551,F,0.0,27.0,0.0,0.0,0.0,1.3742,0.0173,-0.8869,0.0,0.0,0.0
2026-06-09T13:56:50.656,F,0.0,27.1,0.0,0.0,0.0,1.374,0.0155,-0.8873,0.0,0.0,0.0
2026-06-09T13:56:50.761,F,0.0,27.2,0.0,0.0,0.0,1.3741,0.0153,-0.8877,0.0,0.0,0.0
2026-06-09T13:56:50.866,F,0.0,27.3,0.0,0.0,0.0,1.374,0.0156,-0.8889,0.0,0.0,0.0
2026-06-09T13:56:50.971,F,0.0,27.4,0.0,0.0,0.0,1.374,0.0149,-0.8895,0.0,0.0,0.0
2026-06-09T13:56:51.076,F,0.0,27.5,0.0,0.0,0.0,1.3737,0.0141,-0.888,0.0,0.0,0.0
2026-06-09T13:56:51.181,F,0.0,27.6,0.0,0.0,0.0,1.3739,0.0133,-0.8891,0.0,0.0,0.0
2026-06-09T13:56:51.286,F,0.0,27.6,0.0,0.0,0.0,1.3742,0.012,-0.8907,0.0,0.0,0.0
2026-06-09T13:56:51.391,F,0.0,27.7,0.0,0.0,0.0,1.374,0.0109,-0.8916,0.0,0.0,0.0
2026-06-09T13:56:51.496,F,0.0,27.7,0.0,0.0,0.0,1.3743,0.0095,-0.8914,0.0,0.0,0.0
2026-06-09T13:56:51.601,F,0.0,27.8,0.0,0.0,0.0,1.3742,0.0079,-0.8926,0.0,0.0,0.0
2026-06-09T13:56:51.706,F,0.0,27.8,0.0,0.0,0.0,1.374,0.0074,-0.8933,0.0,0.0,0.0
2026-06-09T13:56:51.811,F,0.0,27.8,0.0,0.0,0.0,1.3736,0.0057,-0.8941,0.0,0.0,0.0
2026-06-09T13:56:51.916,F,0.0,27.9,3.0,0.0,0.0,1.3736,0.0036,-0.8952,0.0,0.0,0.0
2026-06-09T13:56:52.021,F,0.0,27.9,5.2,0.0,0.0,1.3734,0.0032,-0.8961,0.0,0.0,0.0
2026-06-09T13:56:52.126,F,0.0,28.0,6.7,0.0,0.0,1.3725,0.0006,-0.8968,0.0,0.0,0.0
2026-06-09T13:56:52.231,F,0.0,28.1,7.8,0.0,0.0,1.3719,-0.0027,-0.8969,0.0,0.0,0.0
2026-06-09T13:56:52.336,F,0.0,28.1,8.5,0.0,0.0,1.3716,-0.0046,-0.8976,0.0,0.0,0.0
2026-06-09T13:56:52.441,F,0.0,28.2,9.1,0.0,0.0,1.3712,-0.0051,-0.8973,0.0,0.0,0.0
2026-06-09T13:56:52.546,F,0.0,28.2,9.6,0.0,0.0,1.371,-0.0088,-0.8982,0.0,0.0,0.0
2026-06-09T13:56:52.652,F,0.0,28.3,10.0,0.0,0.0,1.3704,-0.0112,-0.9012,0.0,0.0,0.0
2026-06-09T13:56:52.757,F,0.0,28.3,10.3,0.0,0.0,1.3699,-0.014,-0.9028,0.0,0.0,0.0
2026-06-09T13:56:52.862,F,0.0,28.3,10.5,0.0,0.0,1.3697,-0.0154,-0.9032,0.0,0.0,0.0
2026-06-09T13:56:52.967,F,0.0,28.2,10.7,0.0,0.0,1.3689,-0.0162,-0.9037,0.0,0.0,0.0
2026-06-09T13:56:53.072,F,0.0,28.1,10.8,0.0,0.0,1.3688,-0.0186,-0.9039,0.0,0.0,0.0
2026-06-09T13:56:53.177,F,0.0,27.9,10.9,0.0,0.0,1.3686,-0.0194,-0.9043,0.0,0.0,0.0
2026-06-09T13:56:53.282,F,0.0,27.8,11.0,0.0,0.0,1.369,-0.02,-0.9029,0.0,0.0,0.0
2026-06-09T13:56:53.387,F,0.0,27.7,11.1,0.0,0.0,1.3694,-0.0199,-0.9034,0.0,0.0,0.0
2026-06-09T13:56:53.492,F,0.0,27.6,11.2,0.0,0.0,1.3697,-0.0221,-0.903,0.0,0.0,0.0
2026-06-09T13:56:53.597,F,0.0,27.5,11.2,0.0,0.0,1.3699,-0.0218,-0.903,0.0,0.0,0.0
2026-06-09T13:56:53.702,F,0.0,27.4,11.3,0.0,0.0,1.3694,-0.0226,-0.9023,0.0,0.0,0.0
2026-06-09T13:56:53.807,F,0.0,27.4,11.3,0.0,0.0,1.369,-0.0223,-0.9018,0.0,0.0,0.0
2026-06-09T13:56:53.912,F,0.0,27.3,11.4,0.0,0.0,1.3687,-0.0228,-0.9018,0.0,0.0,0.0
2026-06-09T13:56:54.017,F,0.0,27.2,11.4,0.0,0.0,1.3685,-0.0218,-0.9022,0.0,0.0,0.0
2026-06-09T13:56:54.122,F,0.0,27.2,11.4,0.0,0.0,1.3688,-0.0225,-0.9019,0.0,0.0,0.0
2026-06-09T13:56:54.227,F,0.0,27.2,11.5,0.0,0.0,1.3693,-0.0228,-0.9012,0.0,0.0,0.0
2026-06-09T13:56:54.332,F,0.0,27.1,11.5,0.0,0.0,1.3697,-0.0233,-0.9009,0.0,0.0,0.0
2026-06-09T13:56:54.437,F,0.0,27.1,11.6,0.0,0.0,1.3701,-0.0233,-0.9018,0.0,0.0,0.0
2026-06-09T13:56:54.542,F,0.0,27.1,11.6,0.0,0.0,1.37,-0.0242,-0.9021,0.0,0.0,0.0
2026-06-09T13:56:54.647,F,0.0,27.1,11.7,0.0,0.0,1.3699,-0.0244,-0.9012,0.0,0.0,0.0
2026-06-09T13:56:54.752,F,0.0,27.1,11.7,0.0,0.0,1.37,-0.0247,-0.9019,0.0,0.0,0.0
2026-06-09T13:56:54.857,F,0.0,27.1,11.7,0.0,0.0,1.3702,-0.0246,-0.9018,0.0,0.0,0.0
2026-06-09T13:56:54.962,F,0.0,27.1,11.7,0.0,0.0,1.3702,-0.025,-0.9012,0.0,0.0,0.0
2026-06-09T13:56:55.067,F,0.0,27.2,11.7,0.0,0.0,1.37,-0.0246,-0.9019,0.0,0.0,0.0
2026-06-09T13:56:55.172,F,0.0,27.2,11.8,0.0,0.0,1.3696,-0.0258,-0.9022,0.0,0.0,0.0
2026-06-09T13:56:55.277,F,0.0,27.2,11.8,0.0,0.0,1.3696,-0.0256,-0.9023,0.0,0.0,0.0
2026-06-09T13:56:55.382,F,0.0,27.3,11.9,0.0,0.0,1.3697,-0.0253,-0.9032,0.0,0.0,0.0
2026-06-09T13:56:55.487,F,0.0,27.3,11.9,0.0,0.0,1.3694,-0.0254,-0.9033,0.0,0.0,0.0
2026-06-09T13:56:55.592,F,0.0,27.4,11.9,0.0,0.0,1.3692,-0.0255,-0.9036,0.0,0.0,0.0
2026-06-09T13:56:55.697,F,0.0,27.5,11.9,0.0,0.0,1.3694,-0.0252,-0.9038,0.0,0.0,0.0
2026-06-09T13:56:55.802,F,0.0,27.6,11.8,0.0,0.0,1.3693,-0.0255,-0.9037,0.0,0.0,0.0
2026-06-09T13:56:55.907,F,0.0,27.7,11.8,0.0,0.0,1.3686,-0.0252,-0.9043,0.0,0.0,0.0
2026-06-09T13:56:56.012,F,0.0,27.8,11.8,0.0,0.0,1.368,-0.0253,-0.9038,0.0,0.0,0.0
2026-06-09T13:56:56.117,F,0.0,28.0,11.8,0.0,0.0,1.3674,-0.0255,-0.9034,0.0,0.0,0.0
2026-06-09T13:56:56.222,F,0.0,28.1,11.7,0.0,0.0,1.3683,-0.026,-0.9032,0.0,0.0,0.0
2026-06-09T13:56:56.327,F,0.0,28.3,11.7,0.0,0.0,1.363,-0.0264,-0.9014,0.0,0.0,0.0
2026-06-09T13:56:56.432,F,0.0,28.5,11.7,0.0,0.0,1.3628,-0.0252,-0.8986,0.0,0.0,0.0
2026-06-09T13:56:56.537,F,0.0,29.2,11.7,0.0,0.0,1.3647,-0.0244,-0.8993,0.0,0.0,0.0
2026-06-09T13:56:56.642,F,0.0,30.1,11.4,0.0,0.0,1.3669,-0.0248,-0.9015,0.0,0.0,0.0
2026-06-09T13:56:56.747,F,0.0,31.2,11.2,0.0,0.0,1.3682,-0.0262,-0.9034,0.0,0.0,0.0
2026-06-09T13:56:56.852,F,0.0,32.4,10.9,0.0,0.0,1.3681,-0.0262,-0.9033,0.0,0.0,0.0
2026-06-09T13:56:56.957,F,0.0,33.6,10.6,0.0,0.0,1.3678,-0.0276,-0.9032,0.0,0.0,0.0
2026-06-09T13:56:57.062,F,0.0,34.7,10.4,0.0,0.0,1.3678,-0.0271,-0.903,0.0,0.0,0.0
2026-06-09T13:56:57.167,F,0.0,35.8,10.1,0.0,0.0,1.3682,-0.0298,-0.9009,0.0,0.0,0.0
2026-06-09T13:56:57.271,F,0.0,36.7,9.9,0.0,0.0,1.3686,-0.0281,-0.9015,0.0,0.0,0.0
2026-06-09T13:56:57.376,F,0.0,37.6,9.7,0.0,0.0,1.3684,-0.03,-0.9007,0.0,0.0,0.0
2026-06-09T13:56:57.481,F,0.0,38.4,9.5,0.0,0.0,1.3678,-0.0282,-0.9001,0.0,0.0,0.0
2026-06-09T13:56:57.586,F,0.0,39.1,9.3,0.0,0.0,1.3678,-0.0298,-0.8991,0.0,0.0,0.0
2026-06-09T13:56:57.691,F,0.0,39.7,9.2,0.0,0.0,1.368,-0.0293,-0.8996,0.0,0.0,0.0
2026-06-09T13:56:57.796,F,0.0,40.3,9.1,0.0,0.0,1.3681,-0.0297,-0.899,0.0,0.0,0.0
2026-06-09T13:56:57.902,F,0.0,40.8,9.1,0.0,0.0,1.3684,-0.0304,-0.8981,0.0,0.0,0.0
2026-06-09T14:20:58.665,G,49.3,0.0,100.0,79.1,100.0,0.405,0.9768,-1.0755,0.0,0.0,0.0
2026-06-09T14:20:58.666,G,49.4,0.0,100.0,78.8,100.0,0.4082,0.9772,-1.0727,0.0,0.0,0.0
2026-06-09T14:20:58.667,G,49.3,0.0,100.0,78.6,100.0,0.4128,0.9727,-1.0663,0.0,0.0,0.0
2026-06-09T14:20:58.667,G,49.2,0.0,100.0,78.5,100.0,0.4121,0.9765,-1.068,0.0,0.0,0.0
2026-06-09T14:20:58.668,G,49.0,0.0,100.0,78.3,100.0,0.4088,0.9832,-1.0637,0.0,0.0,0.0
2026-06-09T14:20:58.668,G,48.9,0.0,100.0,78.2,100.0,0.4112,0.9787,-1.0633,0.0,0.0,0.0
2026-06-09T14:20:58.669,G,48.8,0.0,100.0,78.2,100.0,0.4102,0.9802,-1.062,0.0,0.0,0.0
2026-06-09T14:20:58.670,G,48.6,0.0,100.0,78.1,100.0,0.407,0.9792,-1.0602,0.0,0.0,0.0
2026-06-09T14:20:58.670,G,48.5,0.0,100.0,78.1,100.0,0.4076,0.9773,-1.0567,0.0,0.0,0.0
2026-06-09T14:20:58.701,G,148.1,0.0,100.0,78.2,100.0,0.4089,0.973,-1.0509,0.0,0.0,0.0
2026-06-09T14:20:58.806,G,47.9,0.0,100.0,78.2,100.0,0.4092,0.9739,-1.0492,0.0,0.0,0.0
2026-06-09T14:20:58.911,G,47.8,0.0,100.0,78.3,100.0,0.4102,0.973,-1.0501,0.0,0.0,0.0
2026-06-09T14:20:59.016,G,47.7,0.0,100.0,78.3,100.0,0.411,0.9745,-1.0487,0.0,0.0,0.0
2026-06-09T14:20:59.121,G,47.6,0.0,100.0,78.4,100.0,0.4108,0.9745,-1.0504,0.0,0.0,0.0
2026-06-09T14:20:59.226,G,47.5,0.0,100.0,78.4,100.0,0.411,0.9752,-1.0502,0.0,0.0,0.0
2026-06-09T14:20:59.331,G,47.3,0.0,100.0,78.5,100.0,0.4122,0.9747,-1.0501,0.0,0.0,0.0
2026-06-09T14:20:59.436,G,47.2,0.0,100.0,78.7,100.0,0.4128,0.9757,-1.0501,0.0,0.0,0.0
2026-06-09T14:20:59.541,G,47.2,0.0,100.0,78.8,100.0,0.4138,0.9774,-1.0513,0.0,0.0,0.0
2026-06-09T14:20:59.646,G,47.1,0.0,100.0,79.0,100.0,0.4142,0.9788,-1.0501,0.0,0.0,0.0
2026-06-09T14:20:59.751,G,47.1,0.0,100.0,79.1,100.0,0.4152,0.9795,-1.0524,0.0,0.0,0.0
2026-06-09T14:20:59.857,G,47.1,0.0,100.0,79.2,100.0,0.4156,0.9811,-1.0515,0.0,0.0,0.0
2026-06-09T14:20:59.961,G,47.1,0.0,100.0,79.2,100.0,0.4166,0.9806,-1.0529,0.0,0.0,0.0
2026-06-09T14:21:00.066,G,47.1,0.0,100.0,79.3,100.0,0.4159,0.9821,-1.0519,0.0,0.0,0.0
2026-06-09T14:21:00.171,G,47.1,0.0,100.0,79.4,100.0,0.4153,0.9815,-1.0505,0.0,0.0,0.0
2026-06-09T14:21:00.276,G,47.2,0.0,100.0,79.5,100.0,0.4145,0.9803,-1.0491,0.0,0.0,0.0
2026-06-09T14:21:00.381,G,47.2,0.0,100.0,79.6,100.0,0.4145,0.9803,-1.0488,0.0,0.0,0.0
2026-06-09T14:21:00.486,G,47.3,0.0,100.0,79.6,100.0,0.4154,0.9783,-1.0482,0.0,0.0,0.0
2026-06-09T14:21:00.591,G,47.3,0.0,100.0,79.7,100.0,0.4167,0.9768,-1.049,0.0,0.0,0.0
2026-06-09T14:21:00.696,G,47.3,0.0,100.0,79.8,100.0,0.418,0.9773,-1.0499,0.0,0.0,0.0
2026-06-09T14:21:00.801,G,47.4,0.0,100.0,79.9,100.0,0.4189,0.9772,-1.049,0.0,0.0,0.0
2026-06-09T14:21:00.906,G,47.4,0.0,100.0,79.9,100.0,0.4203,0.978,-1.0505,0.0,0.0,0.0
2026-06-09T14:21:01.011,G,47.5,0.0,100.0,80.0,100.0,0.4202,0.979,-1.0491,0.0,0.0,0.0
2026-06-09T14:21:01.116,G,47.5,0.0,100.0,80.0,100.0,0.4206,0.9785,-1.0489,0.0,0.0,0.0
2026-06-09T14:21:01.221,G,47.5,0.0,100.0,79.9,100.0,0.4196,0.9789,-1.0471,0.0,0.0,0.0
2026-06-09T14:21:01.326,G,47.6,0.0,100.0,79.8,100.0,0.4204,0.9793,-1.0469,0.0,0.0,0.0
2026-06-09T14:21:01.431,G,47.6,0.0,100.0,79.7,100.0,0.421,0.9795,-1.0474,0.0,0.0,0.0
2026-06-09T14:21:01.536,G,47.6,0.0,100.0,79.6,100.0,0.422,0.9797,-1.0472,0.0,0.0,0.0
2026-06-09T14:21:01.641,G,47.6,0.0,100.0,79.5,100.0,0.4226,0.9804,-1.0481,0.0,0.0,0.0
2026-06-09T14:21:01.746,G,47.6,0.0,100.0,79.4,100.0,0.4224,0.98,-1.0472,0.0,0.0,0.0
2026-06-09T14:21:01.851,G,47.7,0.0,100.0,79.3,100.0,0.4226,0.9804,-1.0471,0.0,0.0,0.0
2026-06-09T14:21:01.956,G,47.7,0.0,100.0,79.3,100.0,0.4242,0.9807,-1.0466,0.0,0.0,0.0
2026-06-09T14:21:02.061,G,47.7,0.0,100.0,79.2,100.0,0.423,0.9818,-1.048,0.0,0.0,0.0
2026-06-09T14:21:02.166,G,47.7,0.0,100.0,79.2,100.0,0.423,0.9821,-1.0461,0.0,0.0,0.0
2026-06-09T14:21:02.271,G,47.8,0.0,100.0,79.2,100.0,0.4232,0.9824,-1.0459,0.0,0.0,0.0
2026-06-09T14:21:02.376,G,47.8,0.0,100.0,79.2,100.0,0.4229,0.9836,-1.0456,0.0,0.0,0.0
2026-06-09T14:21:02.481,G,47.8,0.0,100.0,79.1,100.0,0.4229,0.9835,-1.0449,0.0,0.0,0.0
2026-06-09T14:21:02.586,G,47.8,0.0,100.0,79.1,100.0,0.4219,0.9833,-1.0428,0.0,0.0,0.0
2026-06-09T14:21:02.691,G,47.8,0.0,100.0,79.1,100.0,0.4215,0.9823,-1.0428,0.0,0.0,0.0
2026-06-09T14:21:02.796,G,47.8,0.0,100.0,79.1,100.0,0.4216,0.9826,-1.0418,0.0,0.0,0.0
2026-06-09T14:21:02.901,G,47.9,0.0,100.0,79.2,100.0,0.422,0.9818,-1.0416,0.0,0.0,0.0
2026-06-09T14:21:03.006,G,47.8,0.0,100.0,79.2,100.0,0.423,0.981,-1.0404,0.0,0.0,0.0
2026-06-09T14:21:03.111,G,47.7,0.0,100.0,79.2,100.0,0.4237,0.9803,-1.0405,0.0,0.0,0.0
2026-06-09T14:21:03.216,G,47.6,0.0,100.0,79.1,100.0,0.4241,0.9808,-1.041,0.0,0.0,0.0
2026-06-09T14:21:03.321,G,47.5,0.0,100.0,79.1,100.0,0.4245,0.9809,-1.0405,0.0,0.0,0.0
2026-06-09T14:21:03.426,G,47.3,0.0,100.0,79.1,100.0,0.4242,0.9828,-1.041,0.0,0.0,0.0
2026-06-09T14:21:03.531,G,47.3,0.0,100.0,79.1,100.0,0.4243,0.9823,-1.0411,0.0,0.0,0.0
2026-06-09T14:21:03.636,G,47.2,0.0,100.0,79.0,100.0,0.425,0.983,-1.0414,0.0,0.0,0.0
2026-06-09T14:21:03.741,G,47.2,0.0,100.0,79.0,100.0,0.4266,0.9837,-1.0425,0.0,0.0,0.0
2026-06-09T14:21:03.846,G,47.1,0.0,100.0,79.0,100.0,0.4274,0.9844,-1.0423,0.0,0.0,0.0
2026-06-09T14:21:03.951,G,47.0,0.0,100.0,79.0,100.0,0.4281,0.9843,-1.0418,0.0,0.0,0.0
2026-06-09T14:21:04.056,G,47.0,0.0,100.0,79.0,100.0,0.4285,0.9835,-1.0408,0.0,0.0,0.0
2026-06-09T14:21:04.161,G,46.9,0.0,100.0,78.9,100.0,0.4293,0.9821,-1.0381,0.0,0.0,0.0
2026-06-09T14:21:04.266,G,47.0,0.0,100.0,78.9,100.0,0.429,0.9818,-1.0383,0.0,0.0,0.0
2026-06-09T14:21:04.371,G,47.1,0.0,100.0,78.9,100.0,0.4288,0.982,-1.0362,0.0,0.0,0.0
2026-06-09T14:21:04.476,G,47.1,0.0,100.0,78.8,100.0,0.4286,0.982,-1.0369,0.0,0.0,0.0
2026-06-09T14:21:04.581,G,47.1,0.0,100.0,78.8,100.0,0.4287,0.9836,-1.0368,0.0,0.0,0.0
2026-06-09T14:21:04.686,G,47.1,0.0,100.0,78.6,100.0,0.4293,0.9833,-1.0393,0.0,0.0,0.0
2026-06-09T14:21:04.791,G,47.2,0.0,100.0,78.3,100.0,0.4305,0.9857,-1.0372,0.0,0.0,0.0
2026-06-09T14:21:04.896,G,47.1,0.0,100.0,78.0,100.0,0.4317,0.9854,-1.0389,0.0,0.0,0.0
2026-06-09T14:21:05.001,G,47.1,0.0,100.0,77.6,100.0,0.4323,0.9879,-1.0372,0.0,0.0,0.0
2026-06-09T14:21:05.106,G,47.0,0.0,100.0,77.3,100.0,0.433,0.9879,-1.0388,0.0,0.0,0.0
2026-06-09T14:21:05.211,G,46.8,0.0,100.0,77.0,100.0,0.4341,0.9896,-1.0351,0.0,0.0,0.0
2026-06-09T14:21:05.316,G,46.8,0.0,100.0,76.6,100.0,0.4346,0.9881,-1.0361,0.0,0.0,0.0
2026-06-09T14:21:05.421,G,46.9,0.0,100.0,76.2,100.0,0.4347,0.9894,-1.0344,0.0,0.0,0.0
2026-06-09T14:21:05.526,G,46.9,0.0,100.0,75.8,100.0,0.4346,0.9887,-1.0355,0.0,0.0,0.0
2026-06-09T14:21:05.632,G,46.9,0.0,100.0,75.5,100.0,0.4345,0.9889,-1.0312,0.0,0.0,0.0
2026-06-09T14:21:05.736,G,46.8,0.0,100.0,75.3,100.0,0.4355,0.9847,-1.032,0.0,0.0,0.0
2026-06-09T14:21:05.841,G,46.6,0.0,100.0,75.1,100.0,0.4339,0.9867,-1.0264,0.0,0.0,0.0
2026-06-09T14:21:05.946,G,46.4,0.0,100.0,74.9,100.0,0.4341,0.9848,-1.0304,0.0,0.0,0.0
2026-06-09T14:21:06.051,G,46.3,0.0,100.0,74.7,100.0,0.4346,0.9846,-1.0244,0.0,0.0,0.0
2026-06-09T14:21:06.156,G,46.3,0.0,100.0,74.6,100.0,0.4357,0.9819,-1.0278,0.0,0.0,0.0
2026-06-09T14:21:06.261,G,46.3,0.0,100.0,74.7,100.0,0.4355,0.983,-1.0236,0.0,0.0,0.0
2026-06-09T14:21:06.366,G,46.4,0.0,100.0,74.8,100.0,0.4369,0.9804,-1.0257,0.0,0.0,0.0
2026-06-09T14:21:06.471,G,46.5,0.0,100.0,75.1,100.0,0.4373,0.9811,-1.0217,0.0,0.0,0.0
2026-06-09T14:21:06.577,G,46.7,0.0,100.0,75.4,100.0,0.4379,0.9798,-1.0237,0.0,0.0,0.0
2026-06-09T14:21:06.681,G,46.8,0.0,100.0,75.6,100.0,0.4375,0.9807,-1.019,0.0,0.0,0.0
2026-06-09T14:21:06.786,G,47.0,0.0,100.0,75.9,100.0,0.4381,0.9791,-1.0218,0.0,0.0,0.0
2026-06-09T14:21:06.891,G,47.2,0.0,100.0,76.1,100.0,0.4371,0.9801,-1.017,0.0,0.0,0.0
2026-06-09T14:21:06.996,G,47.4,0.0,100.0,76.3,100.0,0.4375,0.978,-1.0191,0.0,0.0,0.0
2026-06-09T14:21:07.101,G,47.6,0.0,100.0,76.5,100.0,0.4376,0.9788,-1.0162,0.0,0.0,0.0
2026-06-09T14:21:07.206,G,47.7,0.0,100.0,76.6,100.0,0.4391,0.9777,-1.019,0.0,0.0,0.0
2026-06-09T14:21:07.311,G,47.9,0.0,100.0,76.7,100.0,0.4396,0.979,-1.0164,0.0,0.0,0.0
2026-06-09T14:21:07.416,G,48.0,0.0,100.0,76.7,100.0,0.4416,0.9784,-1.0179,0.0,0.0,0.0
2026-06-09T14:21:07.521,G,48.0,0.0,100.0,76.8,100.0,0.4421,0.9801,-1.0155,0.0,0.0,0.0
2026-06-09T14:21:07.626,G,48.0,0.0,100.0,76.9,100.0,0.4431,0.9804,-1.0185,0.0,0.0,0.0
2026-06-09T14:21:07.731,G,48.1,0.0,100.0,77.1,100.0,0.4432,0.9828,-1.017,0.0,0.0,0.0
2026-06-09T14:21:07.836,G,48.0,0.0,100.0,77.3,100.0,0.4439,0.9831,-1.0185,0.0,0.0,0.0
2026-06-09T14:21:07.941,G,47.9,0.0,100.0,77.2,100.0,0.4441,0.9838,-1.0161,0.0,0.0,0.0
2026-06-09T14:21:08.046,G,47.8,0.0,100.0,77.3,100.0,0.4446,0.9825,-1.0162,0.0,0.0,0.0
2026-06-09T14:21:08.151,G,47.8,0.0,100.0,77.4,100.0,0.4453,0.9824,-1.0149,0.0,0.0,0.0
2026-06-09T14:21:08.256,G,47.7,0.0,100.0,77.5,100.0,0.4453,0.9817,-1.0151,0.0,0.0,0.0
2026-06-09T14:21:08.361,G,47.6,0.0,100.0,77.7,100.0,0.4443,0.9799,-1.0132,0.0,0.0,0.0
2026-06-09T14:21:08.466,G,47.6,0.0,100.0,77.9,100.0,0.444,0.9802,-1.0136,0.0,0.0,0.0
2026-06-09T14:21:08.571,G,47.6,0.0,100.0,78.1,100.0,0.443,0.9795,-1.0154,0.0,0.0,0.0
2026-06-09T14:21:08.676,G,47.6,0.0,100.0,78.2,100.0,0.4419,0.9801,-1.0121,0.0,0.0,0.02026-06-09T14:37:32.918,J,0.0,0.0,0.0,17.7,0.0,0.8934,0.7348,-0.3693,-4.3608,0.0,-6.8559
2026-06-09T14:37:32.919,J,0.0,0.0,0.0,19.1,0.0,0.8936,0.7336,-0.3718,-4.0787,0.0,-6.7507
2026-06-09T14:37:32.919,J,0.0,0.0,0.0,20.2,0.0,0.8921,0.736,-0.3692,-4.1943,0.0,-6.7187
2026-06-09T14:37:32.919,J,0.0,0.0,0.0,21.2,0.0,0.8923,0.7342,-0.3687,0.0,0.0,-6.5288
2026-06-09T14:37:32.920,J,0.0,0.0,0.0,21.6,0.0,0.8911,0.7344,-0.3657,0.0,0.0,-6.564
2026-06-09T14:37:32.920,J,0.0,0.0,0.0,22.3,0.0,0.8906,0.7331,-0.3635,0.0,0.0,-6.4979
2026-06-09T14:37:32.921,J,0.0,0.0,0.0,23.2,0.0,0.8894,0.7334,-0.3603,0.0,0.0,-6.4545
2026-06-09T14:37:32.921,J,0.0,0.0,0.0,24.2,0.0,0.8901,0.7313,-0.3596,0.0,0.0,-6.3796
2026-06-09T14:37:32.921,J,0.0,0.0,0.0,24.1,0.0,0.8886,0.7309,-0.3558,0.0,0.0,-6.4305
2026-06-09T14:37:33.030,J,58.2,100.0,65.3,39.1,0.0,1.3306,0.0298,-0.9293,-13.3348,4.7927,0.0
2026-06-09T14:37:33.135,J,58.0,100.0,65.4,38.5,0.0,1.3298,0.0176,-0.9162,-16.7225,0.0,0.0
2026-06-09T14:37:33.240,J,58.0,100.0,65.4,38.6,0.0,1.3274,-0.0018,-0.962,-19.5966,-4.4726,0.0
2026-06-09T14:37:33.345,J,57.3,100.0,65.4,38.4,0.0,1.3262,-0.0127,-1.0253,-19.1268,-6.598,0.0
2026-06-09T14:37:33.451,J,57.0,100.0,65.4,38.2,0.0,1.3229,-0.0086,-1.0734,-15.5803,-6.0436,-4.2125
2026-06-09T14:37:33.558,J,56.5,100.0,65.2,38.5,0.0,1.3215,0.0145,-1.1141,-5.5244,0.0,-10.0457
2026-06-09T14:37:33.664,J,56.5,100.0,65.0,39.2,0.0,1.3235,0.065,-1.1217,0.0,0.0,-15.0598
2026-06-09T14:37:33.769,J,56.6,100.0,64.8,39.6,0.0,1.3283,0.1175,-1.1034,4.3384,5.8556,-14.1968
2026-06-09T14:37:33.874,J,56.8,100.0,64.5,40.0,0.0,1.3317,0.1452,-1.0724,0.0,11.0394,-10.1476
2026-06-09T14:37:33.978,J,56.4,100.0,64.3,40.5,0.0,1.3272,0.1366,-1.0083,0.0,13.0674,-5.1126
2026-06-09T14:37:34.083,J,55.9,100.0,64.1,40.2,0.0,1.3256,0.0974,-0.9604,-7.6685,9.3072,0.0
2026-06-09T14:37:34.188,J,55.7,100.0,63.9,39.6,0.0,1.3239,0.0609,-0.9513,-14.7724,0.0,0.0
2026-06-09T14:37:34.293,J,55.7,100.0,63.7,38.9,0.0,1.3233,0.0376,-0.9946,-21.0079,-7.4016,0.0
2026-06-09T14:37:34.398,J,55.9,100.0,63.6,37.9,0.0,1.321,0.0292,-1.0623,-22.5069,-9.199,0.0
2026-06-09T14:37:34.503,J,56.2,100.0,63.6,37.9,0.0,1.3166,0.0342,-1.1217,-17.8179,-6.4983,-4.6156
2026-06-09T14:37:34.609,J,56.2,100.0,63.6,37.6,0.0,1.31,0.045,-1.1556,0.0,0.0,-12.0627
2026-06-09T14:37:34.714,J,56.3,100.0,63.4,37.0,0.0,1.3132,0.1069,-1.1549,7.9895,5.1159,-17.8086
2026-06-09T14:37:34.819,J,56.6,100.0,63.2,36.6,0.0,1.3185,0.1868,-1.1156,7.3709,11.4088,-17.0112
2026-06-09T14:37:34.923,J,56.4,100.0,62.8,36.0,0.0,1.3099,0.2152,-1.0482,0.0,14.722,-10.6173
2026-06-09T14:37:35.028,J,56.3,100.0,62.6,35.8,0.0,1.3046,0.169,-0.989,-9.7746,12.2894,0.0
2026-06-09T14:37:35.133,J,56.4,100.0,62.3,34.2,0.0,1.3086,0.0958,-0.9772,-18.8885,4.8749,0.0
2026-06-09T14:37:35.238,J,56.5,100.0,62.1,33.8,0.0,1.3105,0.0314,-1.0014,-22.1269,0.0,0.0
2026-06-09T14:37:35.343,J,56.5,100.0,62.0,33.9,0.0,1.3125,0.0133,-1.0498,-24.6598,0.0,0.0
2026-06-09T14:37:35.448,J,56.7,100.0,61.9,34.0,0.0,1.315,0.0089,-1.1021,-34.5249,0.0,0.0
2026-06-09T14:37:35.553,J,56.8,100.0,62.0,33.9,0.0,1.3137,0.0178,-1.1311,-22.9669,0.0,-5.0224
2026-06-09T14:37:35.658,J,56.6,100.0,61.9,33.5,0.0,1.3056,0.0305,-1.1596,0.0,4.0709,-13.6983
2026-06-09T14:37:35.764,J,56.6,100.0,61.7,33.8,0.0,1.2992,0.109,-1.1455,12.4956,9.0408,-22.8356
