tiempo_pc,letra,pulgar,indice,corazon,anular,menique,ax,ay,az,gx,gy,gz
2026-06-13T00:24:56.181,A,24.1,100.0,100.0,70.9,79.5,0.9756,-0.1812,0.2246,0.0,0.0,0.0
2026-06-13T00:24:56.241,A,24.2,100.0,100.0,71.0,80.2,0.9933,-0.1718,0.2272,0.0,0.0,0.0
2026-06-13T00:24:56.300,A,24.3,100.0,100.0,71.0,80.4,1.0114,-0.1653,0.2334,0.0,0.0,0.0
2026-06-13T00:24:56.358,A,24.4,100.0,100.0,71.1,80.6,1.0084,-0.1679,0.2359,0.0,0.0,0.0
2026-06-13T00:24:56.418,A,24.5,100.0,100.0,71.1,80.9,0.9959,-0.1807,0.2255,0.0,0.0,0.0
2026-06-13T00:24:56.477,A,24.6,100.0,100.0,71.1,80.8,0.9892,-0.195,0.2058,0.0,0.0,0.0
2026-06-13T00:24:56.536,A,24.6,100.0,100.0,71.1,80.6,0.9865,-0.193,0.1905,0.0,0.0,0.0
2026-06-13T00:24:56.595,A,24.7,100.0,100.0,71.1,80.6,0.9885,-0.1802,0.1927,0.0,0.0,0.0
2026-06-13T00:24:56.653,A,24.6,100.0,100.0,71.1,80.6,1.0001,-0.1666,0.194,0.0,0.0,0.0
2026-06-13T00:24:56.712,A,24.6,100.0,100.0,71.2,80.6,1.0108,-0.1515,0.199,0.0,0.0,0.0
2026-06-13T00:24:56.772,A,24.6,100.0,100.0,71.2,80.5,1.0107,-0.1443,0.2114,0.0,0.0,0.0
2026-06-13T00:24:56.831,A,24.6,100.0,100.0,71.2,80.8,0.9996,-0.1489,0.2248,0.0,0.0,0.0
2026-06-13T00:24:56.890,A,24.5,100.0,100.0,71.2,81.1,0.9922,-0.1628,0.2235,0.0,0.0,0.0
2026-06-13T00:24:56.949,A,24.5,100.0,100.0,71.2,81.1,0.9963,-0.1649,0.2161,0.0,0.0,0.0
2026-06-13T00:24:57.008,A,24.5,100.0,100.0,71.3,81.1,1.0012,-0.1677,0.2122,0.0,0.0,0.0
2026-06-13T00:24:57.067,A,24.4,100.0,100.0,71.3,80.8,1.004,-0.1648,0.2055,0.0,0.0,0.0
2026-06-13T00:24:57.126,A,24.5,100.0,100.0,71.3,80.7,1.0026,-0.1608,0.2089,0.0,0.0,0.0
2026-06-13T00:24:57.185,A,24.5,100.0,100.0,71.2,80.4,0.9977,-0.1569,0.2139,0.0,0.0,0.0
2026-06-13T00:24:57.244,A,24.5,100.0,100.0,71.2,80.2,0.9958,-0.1639,0.2135,0.0,0.0,0.0
2026-06-13T00:24:57.303,A,24.5,100.0,100.0,71.2,80.2,0.9968,-0.1646,0.2073,0.0,0.0,0.0
2026-06-13T00:24:57.362,A,24.5,100.0,100.0,71.1,80.1,1.0005,-0.1607,0.2052,0.0,0.0,0.0
2026-06-13T00:24:57.421,A,24.5,100.0,100.0,71.1,80.5,1.005,-0.1633,0.2071,0.0,0.0,0.0
2026-06-13T00:24:57.480,A,24.5,100.0,100.0,71.1,80.4,1.0077,-0.1693,0.2049,0.0,0.0,0.0
2026-06-13T00:24:57.539,A,24.5,100.0,100.0,71.1,80.3,1.005,-0.1707,0.2034,0.0,0.0,0.0
2026-06-13T00:24:57.598,A,24.5,100.0,100.0,71.1,80.2,0.9983,-0.1725,0.2006,0.0,0.0,0.0
2026-06-13T00:24:57.657,A,24.5,100.0,100.0,71.1,80.1,0.9956,-0.1766,0.1957,0.0,0.0,0.0
2026-06-13T00:24:57.716,A,24.5,100.0,100.0,71.1,80.0,0.9969,-0.1808,0.1916,0.0,0.0,0.0
2026-06-13T00:24:57.774,A,24.4,100.0,100.0,71.1,80.0,1.0002,-0.1772,0.1896,0.0,0.0,0.0
2026-06-13T00:24:57.834,A,24.5,100.0,100.0,71.1,80.0,1.0003,-0.1714,0.1942,0.0,0.0,0.0
2026-06-13T00:24:57.893,A,24.5,100.0,100.0,71.2,80.0,0.9992,-0.1739,0.1972,0.0,0.0,0.0
2026-06-13T00:24:57.952,A,24.4,100.0,100.0,71.2,80.0,0.9989,-0.1855,0.1939,0.0,0.0,0.0
2026-06-13T00:24:58.011,A,24.4,100.0,100.0,71.3,80.1,0.9993,-0.1889,0.1832,0.0,0.0,0.0
2026-06-13T00:24:58.070,A,24.3,100.0,100.0,71.3,80.1,0.9996,-0.1821,0.1802,0.0,0.0,0.0
2026-06-13T00:24:58.129,A,24.3,100.0,100.0,71.4,80.1,1.0002,-0.1788,0.1838,0.0,0.0,0.0
2026-06-13T00:24:58.188,A,24.3,100.0,100.0,71.5,80.1,1.0005,-0.186,0.1859,0.0,0.0,0.0
2026-06-13T00:24:58.247,A,24.2,100.0,100.0,71.7,80.2,1.0012,-0.1924,0.1803,0.0,0.0,0.0
2026-06-13T00:24:58.306,A,24.3,100.0,100.0,71.8,80.3,1.0016,-0.1873,0.1779,0.0,0.0,0.0
2026-06-13T00:24:58.365,A,24.3,100.0,100.0,71.9,80.4,1.0031,-0.1824,0.1806,0.0,0.0,0.0
2026-06-13T00:24:58.424,A,24.3,100.0,100.0,72.1,80.7,1.0032,-0.1883,0.1808,0.0,0.0,0.0
2026-06-13T00:24:58.483,A,24.3,100.0,100.0,72.2,81.0,0.9996,-0.1955,0.1753,0.0,0.0,0.0
2026-06-13T00:24:58.542,A,24.3,100.0,100.0,72.4,81.3,0.9959,-0.1946,0.1729,0.0,0.0,0.0
2026-06-13T00:24:58.601,A,24.3,100.0,100.0,72.5,81.5,0.9962,-0.1945,0.1755,0.0,0.0,0.0
2026-06-13T00:24:58.660,A,24.3,100.0,100.0,72.6,81.7,0.9996,-0.197,0.1805,0.0,0.0,0.0
2026-06-13T00:24:58.719,A,24.3,100.0,100.0,72.7,81.7,0.9999,-0.2002,0.1773,0.0,0.0,0.0
2026-06-13T00:24:58.778,A,24.4,100.0,100.0,72.8,81.7,0.9968,-0.1961,0.1732,0.0,0.0,0.0
2026-06-13T00:24:58.837,A,24.4,100.0,100.0,72.9,81.6,0.9946,-0.1943,0.1765,0.0,0.0,0.0
2026-06-13T00:24:58.896,A,24.4,100.0,100.0,72.9,81.7,0.9958,-0.1969,0.1812,0.0,0.0,0.0
2026-06-13T00:24:58.955,A,24.4,100.0,100.0,72.9,81.7,0.9983,-0.2051,0.1784,0.0,0.0,0.0
2026-06-13T00:24:59.014,A,24.5,100.0,100.0,73.0,81.7,0.9986,-0.2018,0.1712,0.0,0.0,0.0
2026-06-13T00:24:59.073,A,24.5,100.0,100.0,73.0,81.6,0.9985,-0.1942,0.1729,0.0,0.0,0.0
2026-06-13T00:24:59.132,A,24.4,100.0,100.0,73.0,81.6,1.0003,-0.1926,0.1792,0.0,0.0,0.0
2026-06-13T00:24:59.191,A,24.4,100.0,100.0,73.0,81.5,0.9988,-0.2024,0.1792,0.0,0.0,0.0
2026-06-13T00:24:59.250,A,24.5,100.0,100.0,73.0,81.4,0.9959,-0.204,0.1707,0.0,0.0,0.0
2026-06-13T00:24:59.309,A,24.5,100.0,100.0,73.0,81.3,0.9954,-0.1997,0.1671,0.0,0.0,0.0
2026-06-13T00:25:30.835,B,24.4,0.0,0.0,0.0,0.0,0.2909,0.9543,-0.0894,0.0,0.0,0.0
2026-06-13T00:25:30.997,B,24.3,0.0,0.0,0.0,0.0,0.2903,0.9533,-0.0889,0.0,0.0,0.0
2026-06-13T00:25:31.159,B,24.4,0.0,0.0,0.0,0.0,0.2893,0.9549,-0.088,0.0,0.0,0.0
2026-06-13T00:25:31.321,B,24.4,0.0,0.0,0.0,0.0,0.2886,0.9536,-0.0865,0.0,0.0,0.0
2026-06-13T00:25:31.483,B,24.5,0.0,0.0,0.0,0.0,0.2875,0.955,-0.086,0.0,0.0,0.0
2026-06-13T00:25:31.645,B,24.6,0.0,0.0,0.0,0.0,0.2865,0.9572,-0.0857,0.0,0.0,0.0
2026-06-13T00:25:31.807,B,24.6,0.0,0.0,0.0,0.0,0.2861,0.9581,-0.0862,0.0,0.0,0.0
2026-06-13T00:25:31.969,B,24.6,0.0,0.0,0.0,0.0,0.2868,0.958,-0.0847,0.0,0.0,0.0
2026-06-13T00:25:32.131,B,24.7,0.0,0.0,0.0,0.0,0.2863,0.9584,-0.0846,0.0,0.0,0.0
2026-06-13T00:25:32.293,B,24.7,0.0,0.0,0.0,0.0,0.2853,0.959,-0.0809,0.0,0.0,0.0
2026-06-13T00:25:32.455,B,24.8,0.0,0.0,0.0,0.0,0.2865,0.9592,-0.0804,0.0,0.0,0.0
2026-06-13T00:25:32.617,B,24.8,0.0,0.0,0.0,0.0,0.2872,0.9592,-0.0809,0.0,0.0,0.0
2026-06-13T00:25:32.779,B,24.9,0.0,0.0,0.0,0.0,0.2881,0.9605,-0.0792,0.0,0.0,0.0
2026-06-13T00:25:32.941,B,24.9,0.0,0.0,0.0,0.0,0.2882,0.961,-0.0785,0.0,0.0,0.0
2026-06-13T00:25:33.103,B,24.9,0.0,0.0,0.0,0.0,0.2874,0.9611,-0.0771,0.0,0.0,0.0
2026-06-13T00:25:33.265,B,24.8,0.0,0.0,0.0,0.0,0.2893,0.9605,-0.0751,0.0,0.0,0.0
2026-06-13T00:25:33.427,B,24.8,0.0,0.0,0.0,0.0,0.291,0.96,-0.0746,0.0,0.0,0.0
2026-06-13T00:25:33.589,B,24.8,0.0,0.0,0.0,0.0,0.2904,0.9606,-0.0734,0.0,0.0,0.0
2026-06-13T00:25:33.751,B,24.8,0.0,0.0,0.0,0.0,0.2916,0.9606,-0.0708,0.0,0.0,0.0
2026-06-13T00:25:33.913,B,24.7,0.0,0.0,0.0,0.0,0.2908,0.9618,-0.068,0.0,0.0,0.0
2026-06-13T00:25:34.075,B,24.6,0.0,0.0,0.0,0.0,0.2922,0.9602,-0.0683,0.0,0.0,0.0
2026-06-13T00:25:34.237,B,24.7,0.0,0.0,0.0,0.0,0.2915,0.9553,-0.06,0.0,0.0,0.0
2026-06-13T00:25:34.399,B,24.7,0.0,0.0,0.0,0.0,0.2916,0.9592,-0.0614,0.0,0.0,0.0
2026-06-13T00:25:34.561,B,24.7,0.0,0.0,0.0,0.0,0.2939,0.9571,-0.0609,0.0,0.0,0.0
2026-06-13T00:25:34.723,B,24.6,0.0,0.0,0.0,0.0,0.2926,0.9572,-0.0537,0.0,0.0,0.0
2026-06-13T00:25:34.885,B,24.5,0.0,0.0,0.0,0.0,0.2937,0.958,-0.0584,0.0,0.0,0.0
2026-06-13T00:25:35.047,B,24.3,0.0,0.0,0.0,0.0,0.2922,0.9592,-0.0533,0.0,0.0,0.0
2026-06-13T00:25:35.209,B,24.2,0.0,0.0,0.0,0.0,0.292,0.9593,-0.0508,0.0,0.0,0.0
2026-06-13T00:25:35.371,B,24.0,0.0,0.0,0.0,0.0,0.2977,0.9587,-0.0533,0.0,0.0,0.0
2026-06-13T00:25:35.533,B,23.9,0.0,0.0,0.0,0.0,0.298,0.9598,-0.0451,0.0,0.0,0.0
2026-06-13T00:25:35.695,B,23.8,0.0,0.0,0.0,0.0,0.298,0.9605,-0.0456,0.0,0.0,0.0
2026-06-13T00:25:35.857,B,23.6,0.0,0.0,0.0,0.0,0.2975,0.9586,-0.0509,0.0,0.0,0.0
2026-06-13T00:25:36.019,B,23.5,0.0,0.0,0.0,0.0,0.2964,0.9577,-0.0425,0.0,0.0,0.0
2026-06-13T00:25:36.181,B,23.5,0.0,0.0,0.0,0.0,0.2968,0.9604,-0.0479,0.0,0.0,0.0
2026-06-13T00:25:36.343,B,23.6,0.0,0.0,0.0,0.0,0.2989,0.9592,-0.053,0.0,0.0,0.0
2026-06-13T00:25:36.505,B,23.6,0.0,0.0,0.0,0.0,0.2979,0.9564,-0.0459,0.0,0.0,0.0
