Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
0.0,84.6,91.4,94.9,81.0,1.0191,0.0107,0.1776,0.0,0.0,0.0,E
0.0,84.6,91.5,94.9,81.1,1.0182,0.0133,0.1797,0.0,0.0,0.0,E
0.0,84.6,91.5,94.9,81.2,1.0187,0.0139,0.1782,0.0,0.0,0.0,E
0.0,84.6,91.6,95.0,81.4,1.0185,0.0163,0.1806,0.0,0.0,0.0,E
0.0,84.6,91.6,95.0,81.4,1.0189,0.014,0.1804,0.0,0.0,0.0,E
0.0,84.7,91.6,95.0,81.5,1.0182,0.0144,0.1831,0.0,0.0,0.0,E
0.0,84.7,91.6,95.0,81.6,1.0173,0.012,0.1858,0.0,0.0,0.0,E
0.0,84.7,91.3,94.9,81.0,1.0177,0.0136,0.1855,0.0,0.0,0.0,E
0.0,84.7,91.0,94.9,81.0,1.016,0.0146,0.186,0.0,0.0,0.0,E
0.0,84.7,90.9,95.0,81.1,1.0164,0.012,0.1865,0.0,0.0,0.0,E
0.0,84.6,90.8,95.0,81.2,1.0164,0.0137,0.1869,0.0,0.0,0.0,E
0.0,84.7,90.8,95.0,81.3,1.0166,0.0125,0.1864,0.0,0.0,0.0,E
0.0,84.6,90.8,95.0,81.0,1.0164,0.0144,0.1869,0.0,0.0,0.0,E
0.0,84.6,90.6,95.1,80.1,1.0163,0.0168,0.1881,0.0,0.0,0.0,E
0.0,84.6,90.4,95.0,80.3,1.0167,0.0159,0.1891,0.0,0.0,0.0,E
0.0,84.6,90.2,94.9,80.1,1.0165,0.0196,0.1898,0.0,0.0,0.0,E
0.0,84.6,90.0,94.9,80.2,1.0179,0.0151,0.1861,0.0,0.0,0.0,E
0.0,84.7,89.8,94.8,80.2,1.0178,0.0151,0.186,0.0,0.0,0.0,E
0.0,84.7,89.7,94.8,80.2,1.0179,0.0143,0.1858,0.0,0.0,0.0,E
0.0,84.7,89.7,94.8,80.3,1.0173,0.0155,0.1878,0.0,0.0,0.0,E
0.0,84.7,89.7,94.8,80.4,1.0176,0.0162,0.1866,0.0,0.0,0.0,E
0.0,84.7,89.7,94.9,80.5,1.0176,0.0166,0.1873,0.0,0.0,0.0,E
0.0,84.7,89.7,94.9,80.3,1.0174,0.0171,0.1881,0.0,0.0,0.0,E
0.0,84.8,89.7,94.9,80.0,1.0171,0.0152,0.1894,0.0,0.0,0.0,E
0.0,72.1,0.0,0.0,0.0,1.005,-0.0638,0.2421,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0059,-0.0645,0.2406,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0056,-0.0662,0.24,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0056,-0.0675,0.2403,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0049,-0.068,0.2431,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0042,-0.0696,0.2469,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0031,-0.0709,0.2501,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,0.0,1.0033,-0.0715,0.2505,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,0.4,1.0029,-0.0732,0.2513,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,0.5,1.0024,-0.074,0.2539,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.3,1.0019,-0.0753,0.2556,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.2,1.0016,-0.0768,0.2565,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.1,1.0009,-0.078,0.2584,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.7,1.0005,-0.0784,0.2602,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.4,1.0002,-0.0784,0.261,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,0.2,0.9998,-0.079,0.2629,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,0.4,0.9995,-0.0792,0.2643,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,0.8,0.999,-0.0799,0.266,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,1.5,0.9984,-0.0798,0.2678,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,1.6,0.9981,-0.0795,0.2697,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,1.9,0.9981,-0.0801,0.2698,0.0,0.0,0.0,F
0.0,71.8,0.0,0.0,2.3,0.9976,-0.0809,0.2707,0.0,0.0,0.0,F
0.0,71.9,0.0,0.0,2.6,0.9979,-0.0807,0.2711,0.0,0.0,0.0,F
0.0,71.9,0.0,0.0,2.8,0.9977,-0.0809,0.2714,0.0,0.0,0.0,F
0.0,71.9,0.0,0.0,3.0,0.9972,-0.0816,0.2732,0.0,0.0,0.0,F
0.0,71.9,0.0,0.0,3.0,0.9972,-0.082,0.2738,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,2.6,0.9972,-0.0831,0.2742,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,2.5,0.9972,-0.0835,0.2744,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,1.4,0.9971,-0.0836,0.2748,0.0,0.0,0.0,F
0.0,72.0,0.0,0.0,1.6,0.9971,-0.0847,0.2747,0.0,0.0,0.0,F
0.0,72.2,0.0,0.0,2.1,0.9969,-0.0857,0.2753,0.0,0.0,0.0,F
0.0,72.3,0.0,0.0,2.5,0.9969,-0.0864,0.2755,0.0,0.0,0.0,F
0.0,72.5,0.0,0.0,3.0,0.997,-0.0866,0.2753,0.0,0.0,0.0,F
0.0,72.7,0.0,0.0,3.2,0.9968,-0.0872,0.2756,0.0,0.0,0.0,F
0.0,72.8,0.0,0.0,3.9,0.9967,-0.088,0.2744,0.0,0.0,0.0,F
0.0,72.9,0.0,0.0,4.5,0.9965,-0.0888,0.2746,0.0,0.0,0.0,F
0.0,73.0,0.0,0.0,5.0,0.9964,-0.0883,0.2753,0.0,0.0,0.0,F
0.0,73.0,0.0,0.0,5.6,0.9962,-0.0878,0.2754,0.0,0.0,0.0,F
0.0,73.1,0.0,0.0,6.1,0.9957,-0.0871,0.2761,0.0,0.0,0.0,F
0.0,73.3,0.0,0.0,6.5,0.9957,-0.0857,0.2762,0.0,0.0,0.0,F
0.0,73.5,0.0,0.0,6.8,0.9942,-0.0837,0.282,0.0,0.0,0.0,F
0.0,73.7,0.0,0.0,7.2,0.994,-0.0855,0.2813,0.0,0.0,0.0,F
0.0,73.9,0.0,0.0,7.5,0.9947,-0.0824,0.2809,0.0,0.0,0.0,F
0.0,74.1,0.0,0.0,7.9,0.9953,-0.081,0.279,0.0,0.0,0.0,F
0.0,74.2,0.0,0.0,8.2,0.9956,-0.0805,0.278,0.0,0.0,0.0,F
0.0,74.1,0.0,0.0,8.5,0.996,-0.0797,0.2772,0.0,0.0,0.0,F
0.0,73.9,0.0,0.0,8.8,0.9967,-0.0772,0.2756,0.0,0.0,0.0,F
0.0,73.8,0.0,0.0,9.0,0.9967,-0.0785,0.2755,0.0,0.0,0.0,F
0.0,73.6,0.0,0.0,9.3,0.9967,-0.0785,0.2741,0.0,0.0,0.0,F
0.0,73.3,0.0,0.0,9.6,0.9967,-0.0796,0.273,0.0,0.0,0.0,F
0.0,73.2,0.0,0.0,9.7,0.9969,-0.0802,0.273,0.0,0.0,0.0,F
0.0,73.0,0.0,0.0,9.8,0.9973,-0.0805,0.2716,0.0,0.0,0.0,F
0.0,73.0,0.0,0.0,9.6,0.9973,-0.0806,0.2718,0.0,0.0,0.0,F
0.0,72.9,0.0,0.0,9.3,0.9976,-0.0807,0.2712,0.0,0.0,0.0,F
0.0,72.6,0.0,0.0,9.0,0.9975,-0.0806,0.2721,0.0,0.0,0.0,F
0.0,72.1,0.0,0.0,8.8,0.9975,-0.0817,0.2708,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,8.8,0.9973,-0.0806,0.2721,0.0,0.0,0.0,F
0.0,71.7,0.0,0.0,7.5,0.9967,-0.0825,0.272,0.0,0.0,0.0,F
0.0,71.6,0.0,0.0,7.2,0.9971,-0.0813,0.2716,0.0,0.0,0.0,F
29.7,0.0,84.4,73.3,79.7,-0.0067,0.9785,0.2255,0.0,0.0,0.0,G
29.8,0.0,84.6,73.3,79.8,-0.0055,0.9791,0.2248,0.0,0.0,0.0,G
29.9,0.0,84.6,73.4,79.9,-0.005,0.9786,0.2269,0.0,0.0,0.0,G
30.0,0.0,84.7,73.4,80.0,-0.0044,0.979,0.2279,0.0,0.0,0.0,G
30.0,0.0,84.7,73.4,80.1,-0.0039,0.9791,0.2291,0.0,0.0,0.0,G
30.1,0.0,84.8,73.4,80.2,-0.0034,0.9794,0.2306,0.0,0.0,0.0,G
29.3,0.0,84.8,73.4,80.4,-0.0032,0.979,0.2316,0.0,0.0,0.0,G
29.0,0.0,84.9,73.4,80.6,-0.0033,0.9784,0.2318,0.0,0.0,0.0,G
28.9,0.0,84.9,73.4,80.0,-0.0035,0.9786,0.2332,0.0,0.0,0.0,G
28.6,0.0,84.9,73.4,80.1,-0.0037,0.9781,0.2336,0.0,0.0,0.0,G
28.7,0.0,84.9,73.4,80.2,-0.0038,0.9781,0.2335,0.0,0.0,0.0,G
28.8,0.0,84.8,73.5,80.4,-0.005,0.9784,0.235,0.0,0.0,0.0,G
28.9,0.0,84.8,73.5,80.6,-0.0054,0.978,0.235,0.0,0.0,0.0,G
29.0,0.0,84.8,73.5,80.7,-0.0059,0.9773,0.2361,0.0,0.0,0.0,G
29.0,0.0,84.8,73.5,80.9,-0.0068,0.977,0.2358,0.0,0.0,0.0,G
29.1,0.0,84.8,73.5,80.1,-0.0067,0.9767,0.2354,0.0,0.0,0.0,G
29.2,0.0,84.0,73.5,80.3,-0.008,0.9774,0.2366,0.0,0.0,0.0,G
29.4,0.0,83.7,73.5,80.6,-0.0078,0.9775,0.2361,0.0,0.0,0.0,G
29.6,0.0,83.3,73.5,80.7,-0.0078,0.9777,0.2356,0.0,0.0,0.0,G
29.7,0.0,83.1,73.4,80.8,-0.0075,0.9769,0.2364,0.0,0.0,0.0,G
29.9,0.0,82.6,73.4,80.5,-0.0064,0.9754,0.2368,0.0,0.0,0.0,G
30.0,0.0,82.6,73.4,80.4,-0.0092,0.979,0.2376,0.0,0.0,0.0,G
30.1,0.0,82.7,73.3,80.5,-0.0074,0.9749,0.2399,0.0,0.0,0.0,G
30.2,0.0,82.8,73.2,80.7,-0.0062,0.9767,0.24,0.0,0.0,0.0,G
30.3,0.0,82.8,73.1,80.8,-0.0065,0.9764,0.2423,0.0,0.0,0.0,G
30.4,0.0,81.8,73.0,80.9,-0.006,0.976,0.2408,0.0,0.0,0.0,G
30.7,0.0,81.1,73.1,81.0,-0.0058,0.9757,0.2425,0.0,0.0,0.0,G
31.0,0.0,81.1,73.1,81.1,-0.0065,0.9759,0.243,0.0,0.0,0.0,G
31.2,0.0,81.2,73.0,81.2,-0.0058,0.9752,0.2423,0.0,0.0,0.0,G
31.5,0.0,81.2,72.9,81.3,-0.0065,0.976,0.242,0.0,0.0,0.0,G
31.7,0.0,81.6,73.0,81.4,-0.0075,0.9754,0.2432,0.0,0.0,0.0,G
31.8,0.0,81.1,73.0,81.5,-0.0082,0.9756,0.2418,0.0,0.0,0.0,G
31.3,0.0,81.0,73.0,81.3,-0.0111,0.9764,0.2418,0.0,0.0,0.0,G
30.7,0.0,80.9,72.9,81.0,-0.0114,0.9764,0.2409,0.0,0.0,0.0,G
30.3,0.0,80.6,72.7,80.6,-0.0118,0.9761,0.2414,0.0,0.0,0.0,G
30.7,0.0,80.4,72.6,80.7,-0.0125,0.9765,0.2432,0.0,0.0,0.0,G
30.9,0.0,80.0,72.6,80.8,-0.0126,0.9761,0.243,0.0,0.0,0.0,G
31.1,0.0,79.9,72.6,81.0,-0.0124,0.9763,0.2416,0.0,0.0,0.0,G
31.4,0.0,79.8,72.5,81.0,-0.0129,0.9754,0.2425,0.0,0.0,0.0,G
31.6,0.0,79.7,72.1,80.5,-0.0126,0.9754,0.241,0.0,0.0,0.0,G
31.7,0.0,79.8,72.0,80.5,-0.0132,0.9756,0.2419,0.0,0.0,0.0,G
31.8,0.0,79.8,72.0,80.0,-0.0139,0.9758,0.2423,0.0,0.0,0.0,G
31.9,0.0,79.9,72.1,79.7,-0.0134,0.9752,0.2407,0.0,0.0,0.0,G
31.8,0.0,79.9,72.1,79.8,-0.0136,0.9758,0.2409,0.0,0.0,0.0,G
31.5,0.0,79.7,72.1,79.9,-0.0141,0.9758,0.2414,0.0,0.0,0.0,G
31.6,0.0,79.7,72.2,79.9,-0.0143,0.9762,0.24,0.0,0.0,0.0,G
31.8,0.0,79.7,72.2,79.8,-0.0145,0.976,0.2398,0.0,0.0,0.0,G
31.8,0.0,79.7,72.3,79.7,-0.0148,0.9761,0.2395,0.0,0.0,0.0,G
31.8,0.0,79.7,72.3,79.7,-0.0151,0.9761,0.2397,0.0,0.0,0.0,G
31.9,0.0,79.7,72.4,79.9,-0.0161,0.977,0.2404,0.0,0.0,0.0,G
32.1,0.0,79.7,72.4,80.2,-0.0165,0.9771,0.24,0.0,0.0,0.0,G
32.2,0.0,79.7,72.4,80.5,-0.0169,0.9769,0.2409,0.0,0.0,0.0,G
32.3,0.0,79.8,72.5,80.8,-0.0173,0.9762,0.2406,0.0,0.0,0.0,G
32.4,0.0,79.8,72.6,81.1,-0.0174,0.9764,0.2402,0.0,0.0,0.0,G
32.5,0.0,79.8,72.6,81.4,-0.018,0.9769,0.2411,0.0,0.0,0.0,G
32.5,0.0,79.8,72.6,81.6,-0.0187,0.977,0.2418,0.0,0.0,0.0,G
32.5,0.0,79.8,72.7,81.5,-0.0187,0.977,0.2416,0.0,0.0,0.0,G
32.5,0.0,79.9,72.7,81.2,-0.0184,0.9764,0.2428,0.0,0.0,0.0,G
0.0,0.0,0.0,49.6,74.3,0.4763,0.8898,0.1203,0.0,0.0,0.0,H
0.0,0.0,0.0,49.7,74.4,0.4788,0.887,0.1176,0.0,0.0,0.0,H
0.0,0.0,0.0,49.7,74.4,0.4809,0.8859,0.1175,0.0,0.0,0.0,H
0.0,0.0,0.0,49.7,74.5,0.4829,0.8849,0.1179,0.0,0.0,0.0,H
0.0,0.0,0.0,49.6,74.2,0.4844,0.8864,0.1151,0.0,0.0,0.0,H
0.0,0.0,0.0,49.4,73.8,0.4862,0.8846,0.1149,0.0,0.0,0.0,H
0.0,0.0,0.0,48.5,73.7,0.4876,0.8853,0.1133,0.0,0.0,0.0,H
0.0,0.0,0.0,47.8,73.7,0.4887,0.8842,0.1149,0.0,0.0,0.0,H
0.0,0.0,0.0,47.4,73.6,0.4899,0.8813,0.1159,0.0,0.0,0.0,H
0.0,0.0,0.0,47.5,73.7,0.4906,0.8814,0.1146,0.0,0.0,0.0,H
0.0,0.0,0.0,46.2,73.6,0.4907,0.8816,0.1154,0.0,0.0,0.0,H
0.0,0.0,0.0,46.3,73.6,0.4906,0.8819,0.1168,0.0,0.0,0.0,H
0.0,0.0,0.0,46.5,73.6,0.4903,0.8826,0.1178,0.0,0.0,0.0,H
0.0,0.0,0.0,45.7,73.6,0.4899,0.8821,0.1183,0.0,0.0,0.0,H
0.0,0.0,0.0,43.7,73.2,0.4895,0.8814,0.1195,0.0,0.0,0.0,H
0.0,0.0,0.0,44.3,72.8,0.489,0.8828,0.1194,0.0,0.0,0.0,H
0.0,0.0,0.0,44.9,72.5,0.4892,0.8826,0.1189,0.0,0.0,0.0,H
0.0,0.0,0.0,45.5,72.4,0.489,0.8828,0.1194,0.0,0.0,0.0,H
0.0,0.0,0.0,46.2,72.2,0.4892,0.8834,0.1195,0.0,0.0,0.0,H
0.0,0.0,0.0,46.7,72.2,0.4893,0.8826,0.1205,0.0,0.0,0.0,H
0.0,0.0,0.0,47.2,72.1,0.4899,0.8837,0.1214,0.0,0.0,0.0,H
0.0,0.0,0.0,47.7,72.2,0.4902,0.8836,0.1218,0.0,0.0,0.0,H
0.0,0.0,0.0,48.0,72.1,0.4907,0.8828,0.1217,0.0,0.0,0.0,H
0.0,0.0,0.0,48.4,72.0,0.491,0.8836,0.1238,0.0,0.0,0.0,H
0.0,0.0,0.0,48.7,72.0,0.4907,0.8835,0.1262,0.0,0.0,0.0,H
0.0,0.0,0.0,49.0,71.9,0.4909,0.8836,0.1273,0.0,0.0,0.0,H
0.0,0.0,0.0,49.2,71.7,0.4918,0.8824,0.129,0.0,0.0,0.0,H
0.0,0.0,0.0,49.5,71.8,0.4914,0.8816,0.1302,0.0,0.0,0.0,H
0.0,0.0,0.0,49.7,71.9,0.4917,0.8808,0.1303,0.0,0.0,0.0,H
0.0,0.0,0.0,49.8,72.0,0.4918,0.8822,0.1316,0.0,0.0,0.0,H
0.0,0.0,0.0,50.0,72.0,0.4914,0.8819,0.1304,0.0,0.0,0.0,H
0.0,0.0,0.0,50.2,72.0,0.4918,0.8801,0.132,0.0,0.0,0.0,H
0.0,0.0,0.0,50.2,72.1,0.4919,0.8796,0.1298,0.0,0.0,0.0,H
0.0,0.0,0.0,50.3,71.9,0.4917,0.8795,0.1305,0.0,0.0,0.0,H
0.0,0.0,0.0,50.4,71.9,0.4909,0.8801,0.132,0.0,0.0,0.0,H
0.0,0.0,0.0,50.5,71.9,0.4905,0.881,0.1329,0.0,0.0,0.0,H
0.0,0.0,0.0,50.5,72.0,0.4903,0.881,0.1341,0.0,0.0,0.0,H
0.0,0.0,0.0,50.7,72.0,0.4909,0.8803,0.1324,0.0,0.0,0.0,H
0.0,0.0,0.0,50.7,72.2,0.4911,0.8815,0.1329,0.0,0.0,0.0,H
0.0,0.0,0.0,50.8,72.0,0.4911,0.881,0.1316,0.0,0.0,0.0,H
0.0,0.0,0.0,50.8,71.6,0.4913,0.8825,0.1329,0.0,0.0,0.0,H
0.0,0.0,0.0,50.9,71.3,0.4915,0.883,0.1339,0.0,0.0,0.0,H
0.0,0.0,0.0,51.0,70.2,0.4919,0.8821,0.1344,0.0,0.0,0.0,H
0.0,0.0,0.0,51.0,70.1,0.4932,0.8837,0.1358,0.0,0.0,0.0,H
0.0,0.0,0.0,51.0,70.0,0.4935,0.8828,0.136,0.0,0.0,0.0,H
0.0,0.0,0.0,51.1,69.6,0.4935,0.8819,0.1356,0.0,0.0,0.0,H
0.0,0.0,0.0,51.1,69.4,0.4935,0.8814,0.137,0.0,0.0,0.0,H
0.0,0.0,0.0,51.1,69.4,0.4938,0.8806,0.1364,0.0,0.0,0.0,H
0.0,0.0,0.0,51.1,69.0,0.4941,0.8808,0.1365,0.0,0.0,0.0,H
0.0,0.0,0.0,51.1,68.6,0.4931,0.8815,0.1355,0.0,0.0,0.0,H
0.0,0.0,0.0,51.0,68.4,0.494,0.8835,0.1347,0.0,0.0,0.0,H
0.0,0.0,0.0,45.0,69.2,0.5017,0.8742,0.1283,0.0,0.0,0.0,H
0.0,0.0,0.0,43.3,70.3,0.5046,0.8719,0.1181,0.0,0.0,0.0,H
0.0,0.0,0.0,43.0,70.6,0.5107,0.8683,0.1119,0.0,0.0,0.0,H
0.0,0.0,0.0,44.0,70.8,0.5062,0.8694,0.1129,0.0,0.0,0.0,H
0.0,0.0,0.0,44.2,71.0,0.5102,0.8652,0.106,0.0,0.0,0.0,H
0.3,0.0,0.3,45.8,71.5,0.5116,0.8662,0.0987,0.0,0.0,0.0,H
0.2,0.0,0.8,47.5,71.9,0.5171,0.8635,0.0927,0.0,0.0,0.0,H
1.0,0.0,1.3,48.8,72.1,0.5204,0.8613,0.0893,0.0,0.0,0.0,H
46.2,79.0,73.8,74.9,24.5,0.9247,-0.1354,-0.3959,0.0,0.0,0.0,I
46.3,79.0,73.9,74.6,25.0,0.9197,-0.1431,-0.4047,0.0,0.0,0.0,I
46.2,79.1,74.0,74.5,25.3,0.9235,-0.1342,-0.398,0.0,0.0,0.0,I
46.2,79.2,74.1,74.5,25.5,0.922,-0.1389,-0.4026,0.0,0.0,0.0,I
46.0,79.2,74.2,74.4,25.6,0.9208,-0.1404,-0.4049,0.0,0.0,0.0,I
46.1,79.3,74.4,74.3,25.5,0.923,-0.1352,-0.3995,0.0,0.0,0.0,I
46.1,79.4,74.5,74.3,25.8,0.9179,-0.1416,-0.4089,0.0,0.0,0.0,I
46.2,79.4,74.6,74.4,26.1,0.9204,-0.1366,-0.4035,0.0,0.0,0.0,I
46.2,79.5,74.7,74.4,26.2,0.92,-0.1401,-0.4043,0.0,0.0,0.0,I
46.3,79.6,74.6,74.4,25.7,0.9169,-0.1446,-0.41,0.0,0.0,0.0,I
46.4,79.6,74.5,74.5,25.9,0.9205,-0.1391,-0.4021,0.0,0.0,0.0,I
46.4,79.7,74.5,74.6,26.2,0.9174,-0.1449,-0.409,0.0,0.0,0.0,I
46.3,79.7,74.5,74.6,26.5,0.9179,-0.1442,-0.4062,0.0,0.0,0.0,I
46.2,79.8,74.4,74.7,26.7,0.9183,-0.145,-0.4062,0.0,0.0,0.0,I
46.2,79.9,74.5,74.8,26.8,0.9145,-0.1465,-0.413,0.0,0.0,0.0,I
46.3,79.9,74.6,74.8,26.8,0.9157,-0.1451,-0.4109,0.0,0.0,0.0,I
46.3,80.0,74.7,74.9,23.1,0.9139,-0.1462,-0.4136,0.0,0.0,0.0,I
46.4,80.1,74.8,74.9,21.0,0.913,-0.148,-0.4153,0.0,0.0,0.0,I
46.4,80.1,74.8,74.9,19.7,0.9122,-0.1465,-0.4165,0.0,0.0,0.0,I
46.4,80.2,74.9,74.5,20.7,0.9116,-0.1467,-0.4173,0.0,0.0,0.0,I
46.5,80.3,74.9,74.3,21.6,0.9119,-0.1489,-0.4182,0.0,0.0,0.0,I
46.5,80.3,75.0,74.2,22.4,0.9116,-0.1483,-0.4193,0.0,0.0,0.0,I
46.6,80.3,75.1,74.0,22.8,0.9114,-0.1485,-0.4206,0.0,0.0,0.0,I
46.6,80.4,75.1,74.0,22.9,0.9116,-0.1494,-0.42,0.0,0.0,0.0,I
46.6,80.3,75.2,74.0,23.4,0.9103,-0.1489,-0.422,0.0,0.0,0.0,I
46.7,80.3,75.2,74.0,23.9,0.9096,-0.1508,-0.4231,0.0,0.0,0.0,I
46.7,80.4,75.2,74.0,24.4,0.9092,-0.1502,-0.4244,0.0,0.0,0.0,I
46.7,80.4,75.3,74.0,24.7,0.9087,-0.1482,-0.4251,0.0,0.0,0.0,I
46.7,80.4,75.0,73.9,23.9,0.9085,-0.1499,-0.4244,0.0,0.0,0.0,I
46.7,80.4,75.1,73.9,24.4,0.9082,-0.1498,-0.4255,0.0,0.0,0.0,I
46.8,80.4,75.1,74.0,22.7,0.9083,-0.1506,-0.4263,0.0,0.0,0.0,I
46.8,80.4,75.2,74.0,23.2,0.9092,-0.1514,-0.4251,0.0,0.0,0.0,I
46.8,80.5,75.2,74.0,23.7,0.9082,-0.1514,-0.4269,0.0,0.0,0.0,I
46.8,80.5,75.2,74.0,24.2,0.9085,-0.153,-0.4258,0.0,0.0,0.0,I
46.8,80.6,75.2,74.0,24.7,0.9085,-0.1523,-0.4255,0.0,0.0,0.0,I
46.6,80.6,75.2,74.1,24.7,0.9092,-0.1533,-0.4241,0.0,0.0,0.0,I
46.7,80.6,75.2,74.3,24.1,0.9091,-0.1529,-0.4233,0.0,0.0,0.0,I
46.7,80.6,75.2,74.4,24.3,0.909,-0.1556,-0.4236,0.0,0.0,0.0,I
46.7,80.6,74.2,74.3,24.4,0.9108,-0.1564,-0.4208,0.0,0.0,0.0,I
46.8,80.6,74.0,74.2,24.1,0.9114,-0.1557,-0.4204,0.0,0.0,0.0,I
46.8,80.6,73.9,74.2,24.5,0.911,-0.1559,-0.4211,0.0,0.0,0.0,I
46.9,80.7,73.8,74.1,24.8,0.911,-0.1535,-0.4215,0.0,0.0,0.0,I
46.9,80.7,73.8,74.0,25.1,0.9099,-0.1549,-0.4221,0.0,0.0,0.0,I
46.9,80.0,74.0,74.0,25.5,0.9121,-0.1542,-0.4179,0.0,0.0,0.0,I
47.0,79.5,74.2,74.0,25.6,0.911,-0.1555,-0.4198,0.0,0.0,0.0,I
47.0,79.2,74.3,74.1,23.6,0.9121,-0.1563,-0.4178,0.0,0.0,0.0,I
47.0,79.1,74.4,74.2,13.0,0.9132,-0.156,-0.4158,0.0,0.0,0.0,I
47.1,78.9,74.4,74.3,7.2,0.913,-0.1592,-0.4178,0.0,0.0,0.0,I
47.1,78.9,74.1,74.4,3.9,0.9148,-0.1588,-0.4151,0.0,0.0,0.0,I
47.1,78.9,73.6,74.6,2.2,0.9136,-0.1569,-0.4169,0.0,0.0,0.0,I
47.1,78.9,73.5,74.7,1.2,0.9147,-0.1549,-0.4154,0.0,0.0,0.0,I
47.1,78.9,73.5,74.8,0.7,0.912,-0.1482,-0.4201,0.0,0.0,0.0,I
47.2,78.9,73.5,75.0,0.4,0.9105,-0.1488,-0.4227,0.0,0.0,0.0,I
47.2,79.0,73.5,75.1,0.2,0.913,-0.1474,-0.4173,0.0,0.0,0.0,I
47.1,78.9,73.5,75.1,0.1,0.9136,-0.1503,-0.4143,0.0,0.0,0.0,I
46.9,78.9,73.6,75.2,0.1,0.9116,-0.1546,-0.4167,0.0,0.0,0.0,I
46.6,78.7,73.6,75.3,2.8,0.9133,-0.1521,-0.4122,0.0,0.0,0.0,I
46.6,78.7,73.7,75.3,5.4,0.9136,-0.1594,-0.4098,0.0,0.0,0.0,I
45.2,78.6,73.7,75.3,7.6,0.913,-0.157,-0.4098,0.0,0.0,0.0,I
40.9,95.6,44.4,79.3,0.0,-0.8566,0.3091,0.3686,0.0,0.0,0.0,J
41.6,95.4,44.7,79.4,0.0,-0.8649,0.2985,0.3661,0.0,0.0,0.0,J
42.2,95.1,48.9,79.4,0.0,-0.8677,0.2911,0.3561,0.0,0.0,0.0,J
43.0,95.0,51.5,79.5,0.0,-0.8703,0.2809,0.3493,0.0,0.0,0.0,J
43.7,94.7,53.7,79.5,0.0,-0.8747,0.275,0.3446,0.0,0.0,0.0,J
44.3,94.1,55.6,79.5,0.0,-0.8791,0.2711,0.3399,0.0,0.0,0.0,J
44.9,94.1,57.4,79.6,0.0,-0.8813,0.2648,0.3373,0.0,0.0,0.0,J
45.5,94.1,59.1,79.6,0.0,-0.8827,0.2595,0.3351,0.0,0.0,0.0,J
46.0,94.2,60.6,79.6,0.0,-0.885,0.2554,0.3342,0.0,0.0,0.0,J
46.5,94.3,61.8,79.6,0.0,-0.8852,0.2493,0.3325,0.0,0.0,0.0,J
46.9,94.4,62.8,79.6,0.0,-0.8863,0.2461,0.3313,0.0,0.0,0.0,J
47.1,94.5,63.5,79.5,0.0,-0.8873,0.2422,0.3303,0.0,0.0,0.0,J
47.6,94.6,64.0,79.5,0.0,-0.8864,0.2393,0.3287,0.0,0.0,0.0,J
47.9,94.7,64.5,79.5,0.0,-0.8894,0.2395,0.3302,0.0,0.0,0.0,J
48.4,94.8,65.7,79.6,0.0,-0.8895,0.2388,0.328,0.0,0.0,0.0,J
48.8,94.9,67.0,79.6,0.0,-0.8925,0.2383,0.327,0.0,0.0,0.0,J
49.1,94.9,67.4,79.6,0.0,-0.8944,0.238,0.3248,0.0,0.0,0.0,J
49.2,95.0,68.5,79.5,0.0,-0.8939,0.2366,0.3235,0.0,0.0,0.0,J
49.5,95.1,69.5,79.3,0.0,-0.8946,0.236,0.3224,0.0,0.0,0.0,J
