tiempo_pc,letra,pulgar,indice,corazon,anular,menique,ax,ay,az,gx,gy,gz
2026-06-12T17:38:55.760,L,0.0,0.0,36.6,96.4,75.8,1.3182,-0.1311,-0.6075,0.0,0.0,0.0
2026-06-12T17:38:55.922,L,0.0,0.0,36.6,96.3,76.0,1.3192,-0.1311,-0.6085,0.0,0.0,0.0
2026-06-12T17:38:56.084,L,0.0,0.0,36.7,96.3,76.2,1.3187,-0.1322,-0.6096,0.0,0.0,0.0
2026-06-12T17:38:56.246,L,0.0,0.0,36.7,96.3,76.3,1.3196,-0.1311,-0.6097,0.0,0.0,0.0
2026-06-12T17:38:56.408,L,0.0,0.0,36.6,96.3,76.5,1.3201,-0.1325,-0.6103,0.0,0.0,0.0
2026-06-12T17:38:56.570,L,0.0,0.0,36.5,96.3,76.6,1.3199,-0.134,-0.6106,0.0,0.0,0.0
2026-06-12T17:38:56.732,L,0.0,0.0,36.4,96.3,76.7,1.3198,-0.1349,-0.613,0.0,0.0,0.0
2026-06-12T17:38:56.894,L,0.0,0.0,36.4,96.3,76.9,1.3199,-0.1354,-0.6139,0.0,0.0,0.0
2026-06-12T17:38:57.056,L,0.0,0.0,36.4,96.3,77.0,1.3187,-0.1361,-0.6148,0.0,0.0,0.0
2026-06-12T17:38:57.218,L,0.0,0.0,36.2,96.4,77.2,1.3193,-0.1364,-0.6156,0.0,0.0,0.0
2026-06-12T17:38:57.380,L,0.0,0.0,35.9,96.6,77.3,1.3193,-0.1372,-0.6172,0.0,0.0,0.0
2026-06-12T17:38:57.542,L,0.0,0.0,35.7,96.8,77.4,1.3196,-0.1377,-0.6189,0.0,0.0,0.0
2026-06-12T17:38:57.704,L,0.0,0.0,35.5,96.9,77.5,1.3196,-0.1389,-0.6182,0.0,0.0,0.0
2026-06-12T17:38:57.866,L,0.0,0.0,35.3,97.1,77.6,1.3207,-0.1388,-0.6195,0.0,0.0,0.0
2026-06-12T17:38:58.028,L,0.0,0.0,35.2,97.2,77.8,1.3198,-0.1404,-0.6191,0.0,0.0,0.0
2026-06-12T17:38:58.190,L,0.0,0.0,34.9,97.4,77.9,1.3197,-0.1395,-0.6191,0.0,0.0,0.0
2026-06-12T17:38:58.352,L,0.0,0.0,34.7,97.6,78.0,1.3199,-0.1403,-0.6182,0.0,0.0,0.0
2026-06-12T17:38:58.514,L,0.0,0.0,34.3,97.7,78.1,1.3194,-0.14,-0.6167,0.0,0.0,0.0
2026-06-12T17:38:58.676,L,0.0,0.0,34.0,98.0,78.2,1.3205,-0.1387,-0.6174,0.0,0.0,0.0
2026-06-12T17:38:58.838,L,0.0,0.0,33.7,98.1,78.3,1.3196,-0.1393,-0.6179,0.0,0.0,0.0
2026-06-12T17:38:59.000,L,0.0,0.0,33.4,98.3,78.4,1.32,-0.1394,-0.6158,0.0,0.0,0.0
2026-06-12T17:38:59.162,L,0.0,0.0,33.1,98.6,78.6,1.319,-0.1382,-0.6171,0.0,0.0,0.0
2026-06-12T17:38:59.324,L,0.0,0.0,32.8,98.9,78.7,1.3196,-0.1378,-0.616,0.0,0.0,0.0
2026-06-12T17:38:59.486,L,0.0,0.0,32.4,99.1,78.4,1.3195,-0.1381,-0.6155,0.0,0.0,0.0
2026-06-12T17:38:59.648,L,0.0,0.0,32.3,99.2,78.2,1.3195,-0.1389,-0.6153,0.0,0.0,0.0
2026-06-12T17:38:59.810,L,0.0,0.0,32.6,99.4,77.9,1.3196,-0.1388,-0.6162,0.0,0.0,0.0
2026-06-12T17:38:59.972,L,0.0,0.0,32.8,99.6,77.7,1.3187,-0.1399,-0.6168,0.0,0.0,0.0
2026-06-12T17:39:00.134,L,0.0,0.0,33.0,99.7,77.6,1.3187,-0.1398,-0.6163,0.0,0.0,0.0
2026-06-12T17:39:00.296,L,0.0,0.0,33.3,99.8,77.4,1.3184,-0.1394,-0.6177,0.0,0.0,0.0
2026-06-12T17:39:00.458,L,0.0,0.0,33.7,99.9,77.2,1.3189,-0.1398,-0.6179,0.0,0.0,0.0
2026-06-12T17:39:00.620,L,0.0,0.0,34.1,100.0,77.0,1.3182,-0.1396,-0.6171,0.0,0.0,0.0
2026-06-12T17:39:00.782,L,0.0,0.0,34.5,100.0,76.8,1.3199,-0.1383,-0.6119,0.0,0.0,0.0
2026-06-12T17:39:00.944,L,0.0,0.0,34.8,100.0,76.7,1.3184,-0.1386,-0.613,0.0,0.0,0.0
2026-06-12T17:39:01.106,L,0.0,0.0,35.0,100.0,76.5,1.3177,-0.1393,-0.6123,0.0,0.0,0.0
2026-06-12T17:39:01.268,L,0.0,0.0,34.9,100.0,76.4,1.3167,-0.1416,-0.6139,0.0,0.0,0.0
2026-06-12T17:39:01.430,L,0.0,0.0,34.8,99.9,76.2,1.3189,-0.1385,-0.6126,0.0,0.0,0.0
2026-06-12T17:39:01.592,L,0.0,0.0,34.8,99.7,76.1,1.3192,-0.1403,-0.609,0.0,0.0,0.0
2026-06-12T17:39:01.754,L,0.0,0.0,34.8,99.5,76.0,1.3183,-0.1411,-0.6108,0.0,0.0,0.0
2026-06-12T17:39:01.916,L,0.0,0.0,34.7,99.4,75.9,1.3149,-0.1434,-0.6131,0.0,0.0,0.0
2026-06-12T17:39:02.078,L,0.0,0.0,34.6,99.2,75.7,1.3167,-0.1429,-0.6093,0.0,0.0,0.0
2026-06-12T17:39:02.240,L,0.0,0.0,34.5,99.1,75.6,1.3178,-0.142,-0.6072,0.0,0.0,0.0
2026-06-12T17:39:02.402,L,0.0,0.0,34.3,98.9,75.5,1.3167,-0.1435,-0.6084,0.0,0.0,0.0
2026-06-12T17:39:02.564,L,0.0,0.0,34.5,98.5,75.4,1.3161,-0.1436,-0.608,0.0,0.0,0.0
2026-06-12T17:39:02.726,L,0.0,0.0,34.4,98.0,75.3,1.3147,-0.1443,-0.6066,0.0,0.0,0.0
2026-06-12T17:39:02.888,L,0.0,0.0,34.3,97.7,75.4,1.3145,-0.1449,-0.6061,0.0,0.0,0.0
2026-06-12T17:39:03.050,L,0.0,0.0,34.4,97.2,75.4,1.3196,-0.1447,-0.6054,0.0,0.0,0.0
2026-06-12T17:39:03.212,L,0.0,0.0,34.5,96.8,75.4,1.3169,-0.1488,-0.6117,0.0,0.0,0.0
2026-06-12T17:39:03.374,L,0.0,0.0,34.6,96.4,75.4,1.3121,-0.1493,-0.611,0.0,0.0,0.0
2026-06-12T17:39:03.536,L,0.0,0.0,34.7,96.1,75.5,1.3143,-0.1469,-0.607,0.0,0.0,0.0
2026-06-12T17:39:03.698,L,0.0,0.0,34.6,95.8,75.5,1.3135,-0.1486,-0.6068,0.0,0.0,0.0
2026-06-12T17:39:03.860,L,0.0,0.0,34.2,95.5,75.6,1.3142,-0.1485,-0.6083,0.0,0.0,0.0
2026-06-12T17:39:04.022,L,0.0,0.0,33.8,95.2,75.6,1.3175,-0.1483,-0.609,0.0,0.0,0.0
2026-06-12T17:39:04.184,L,0.0,0.0,33.4,95.0,75.6,1.315,-0.1511,-0.6105,0.0,0.0,0.0
2026-06-12T17:39:04.346,L,0.0,0.0,32.8,94.8,75.6,1.3118,-0.1518,-0.6121,0.0,0.0,0.0
2026-06-12T17:39:04.508,L,0.0,0.0,32.3,94.5,75.7,1.3125,-0.1535,-0.6116,0.0,0.0,0.0
2026-06-12T17:39:04.670,L,0.0,0.0,31.8,94.3,75.7,1.313,-0.1516,-0.6137,0.0,0.0,0.0
2026-06-12T17:39:04.832,L,0.0,0.0,31.3,94.1,75.8,1.3149,-0.1503,-0.6079,0.0,0.0,0.0
2026-06-12T17:39:04.994,L,0.0,0.0,30.9,93.8,75.8,1.315,-0.152,-0.612,0.0,0.0,0.0
2026-06-12T17:39:05.156,L,0.0,0.0,30.7,93.7,75.9,1.3129,-0.1526,-0.6096,0.0,0.0,0.0
2026-06-12T17:39:05.318,L,0.0,0.0,30.7,93.5,75.9,1.3116,-0.1549,-0.6098,0.0,0.0,0.0
2026-06-12T17:39:05.480,L,0.0,0.0,31.0,93.4,75.9,1.3124,-0.1561,-0.6095,0.0,0.0,0.0
2026-06-12T17:41:40.841,M,64.5,0.0,0.0,0.0,79.9,-0.5088,0.1934,-0.5507,0.0,0.0,0.0
2026-06-12T17:41:41.003,M,64.7,0.0,0.0,0.0,80.4,-0.5095,0.1936,-0.5487,0.0,0.0,0.0
2026-06-12T17:41:41.165,M,64.8,0.0,0.0,0.0,80.5,-0.5095,0.1933,-0.5483,0.0,0.0,0.0
2026-06-12T17:41:41.327,M,64.9,0.0,0.0,0.0,80.6,-0.5089,0.1943,-0.5479,0.0,0.0,0.0
2026-06-12T17:41:41.489,M,65.1,0.0,0.0,0.0,80.8,-0.5088,0.1947,-0.5483,0.0,0.0,0.0
2026-06-12T17:41:41.651,M,65.3,0.0,0.0,0.0,80.9,-0.5094,0.1951,-0.5494,0.0,0.0,0.0
2026-06-12T17:41:41.813,M,65.3,0.0,0.0,0.0,81.0,-0.5096,0.1958,-0.5488,0.0,0.0,0.0
2026-06-12T17:41:41.975,M,65.3,0.0,0.0,0.0,81.0,-0.5097,0.1966,-0.5493,0.0,0.0,0.0
2026-06-12T17:41:42.137,M,65.3,0.0,0.0,0.0,81.1,-0.5095,0.1986,-0.5513,0.0,0.0,0.0
2026-06-12T17:41:42.299,M,65.3,0.0,0.0,0.0,81.2,-0.5103,0.2004,-0.5499,0.0,0.0,0.0
2026-06-12T17:41:42.461,M,65.4,0.0,0.0,0.0,81.3,-0.5098,0.2009,-0.5509,0.0,0.0,0.0
2026-06-12T17:41:42.623,M,65.5,0.0,0.0,0.0,81.3,-0.5094,0.201,-0.5481,0.0,0.0,0.0
2026-06-12T17:41:42.785,M,65.6,0.0,0.0,0.0,81.3,-0.5074,0.2017,-0.5474,0.0,0.0,0.0
2026-06-12T17:41:42.947,M,65.8,0.0,0.0,0.0,81.4,-0.5074,0.202,-0.5457,0.0,0.0,0.0
2026-06-12T17:41:43.109,M,65.8,0.0,0.0,0.0,81.4,-0.5082,0.2004,-0.5418,0.0,0.0,0.0
2026-06-12T17:41:43.271,M,65.8,0.0,0.0,0.0,81.4,-0.5045,0.1996,-0.5411,0.0,0.0,0.0
2026-06-12T17:41:43.433,M,65.8,0.0,0.0,0.0,81.4,-0.5072,0.2024,-0.5423,0.0,0.0,0.0
2026-06-12T17:41:43.595,M,65.9,0.0,0.0,0.0,81.4,-0.5047,0.2032,-0.5421,0.0,0.0,0.0
2026-06-12T17:41:43.757,M,65.9,0.0,0.0,0.0,81.4,-0.5045,0.2005,-0.5356,0.0,0.0,0.0
2026-06-12T17:41:43.919,M,66.0,0.0,0.0,0.0,81.4,-0.5059,0.2026,-0.5404,0.0,0.0,0.0
2026-06-12T17:41:44.081,M,65.7,0.0,0.0,0.0,81.4,-0.5058,0.2008,-0.5397,0.0,0.0,0.0
2026-06-12T17:41:44.243,M,65.3,0.0,0.0,0.0,81.4,-0.5063,0.1976,-0.5361,0.0,0.0,0.0
2026-06-12T17:41:44.405,M,64.9,0.0,0.0,0.0,81.3,-0.506,0.2024,-0.5411,0.0,0.0,0.0
2026-06-12T17:41:44.567,M,64.6,0.0,0.0,0.0,81.3,-0.5063,0.1992,-0.537,0.0,0.0,0.0
2026-06-12T17:41:44.729,M,64.2,0.0,0.0,0.0,81.3,-0.5076,0.1996,-0.5353,0.0,0.0,0.0
2026-06-12T17:41:44.891,M,63.9,0.0,0.0,0.0,81.2,-0.5061,0.204,-0.5426,0.0,0.0,0.0
2026-06-12T17:41:45.053,M,63.8,0.0,0.0,0.0,80.9,-0.5054,0.2001,-0.538,0.0,0.0,0.0
2026-06-12T17:41:45.215,M,63.4,0.0,0.0,0.0,80.7,-0.51,0.2015,-0.5356,0.0,0.0,0.0
2026-06-12T17:41:45.377,M,63.0,0.0,0.0,0.0,80.4,-0.505,0.2037,-0.5413,0.0,0.0,0.0
2026-06-12T17:41:45.539,M,62.6,0.0,0.0,0.0,80.4,-0.5073,0.2,-0.5271,0.0,0.0,0.0
2026-06-12T17:41:45.701,M,62.5,0.0,0.0,0.0,80.5,-0.4978,0.2042,-0.5482,0.0,0.0,0.0
2026-06-12T17:41:45.863,M,62.4,0.0,0.0,0.0,80.6,-0.4997,0.204,-0.545,0.0,0.0,0.0
2026-06-12T17:41:46.025,M,62.4,0.0,0.0,0.0,80.7,-0.5026,0.2009,-0.5377,0.0,0.0,0.0
2026-06-12T17:41:46.187,M,62.4,0.0,0.0,0.0,80.9,-0.503,0.2047,-0.5416,0.0,0.0,0.0
2026-06-12T17:41:46.349,M,62.6,0.0,0.0,0.0,81.0,-0.501,0.1995,-0.5381,0.0,0.0,0.0
2026-06-12T17:41:46.511,M,62.7,0.0,0.0,0.0,81.1,-0.5054,0.203,-0.5343,0.0,0.0,0.0
2026-06-12T17:41:46.673,M,62.8,0.0,0.0,0.0,81.2,-0.5024,0.2072,-0.5411,0.0,0.0,0.0
2026-06-12T17:41:46.835,M,63.0,0.0,0.0,0.0,81.2,-0.5018,0.2059,-0.5373,0.0,0.0,0.0
2026-06-12T17:41:46.997,M,63.2,0.0,0.0,0.0,81.0,-0.5034,0.2062,-0.5332,0.0,0.0,0.0
2026-06-12T17:41:47.159,M,63.4,0.0,0.0,0.0,80.9,-0.503,0.2097,-0.5379,0.0,0.0,0.0
2026-06-12T17:41:47.321,M,63.7,0.0,0.0,0.0,80.5,-0.5026,0.2064,-0.5302,0.0,0.0,0.0
2026-06-12T17:41:47.483,M,63.9,0.0,0.0,0.0,80.1,-0.501,0.2102,-0.5329,0.0,0.0,0.0
2026-06-12T17:41:47.645,M,63.9,0.0,0.0,0.0,79.6,-0.4993,0.2106,-0.5376,0.0,0.0,0.0
2026-06-12T17:41:47.807,M,63.9,0.0,0.0,0.0,79.1,-0.5038,0.2086,-0.5316,0.0,0.0,0.0
2026-06-12T17:41:47.969,M,64.0,0.0,0.0,0.0,78.6,-0.5015,0.2096,-0.5408,0.0,0.0,0.0
2026-06-12T17:41:48.131,M,64.0,0.0,0.0,0.0,78.2,-0.5019,0.2123,-0.5399,0.0,0.0,0.0
2026-06-12T17:41:48.293,M,63.9,0.0,0.0,0.0,77.7,-0.504,0.2119,-0.5348,0.0,0.0,0.0
2026-06-12T17:41:48.455,M,63.7,0.0,0.0,0.0,77.6,-0.5032,0.2188,-0.5382,0.0,0.0,0.0
2026-06-12T17:41:48.617,M,63.7,0.0,0.0,0.0,77.5,-0.5011,0.2184,-0.5362,0.0,0.0,0.0
2026-06-12T17:41:48.779,M,63.9,0.0,0.0,0.0,77.3,-0.5031,0.2189,-0.5308,0.0,0.0,0.0
2026-06-12T17:41:48.941,M,64.0,0.0,0.0,0.0,77.0,-0.5009,0.224,-0.5362,0.0,0.0,0.0
2026-06-12T17:41:49.103,M,64.2,0.0,0.0,0.0,77.0,-0.5008,0.2188,-0.5283,0.0,0.0,0.0
2026-06-12T17:41:49.265,M,64.5,0.0,0.0,0.0,77.0,-0.5014,0.2222,-0.5324,0.0,0.0,0.0
2026-06-12T17:41:49.427,M,64.8,0.0,0.0,0.0,76.9,-0.4973,0.2288,-0.5369,0.0,0.0,0.0
2026-06-12T17:41:49.589,M,64.8,0.0,0.0,0.0,76.4,-0.5013,0.2292,-0.5205,0.0,0.0,0.0
2026-06-12T17:41:49.751,M,65.1,0.0,0.0,0.0,75.8,-0.4984,0.2271,-0.5293,0.0,0.0,0.0
2026-06-12T17:41:49.913,M,65.4,0.0,0.0,0.0,75.1,-0.4989,0.2313,-0.5264,0.0,0.0,0.0
2026-06-12T17:41:50.075,M,65.9,0.0,0.0,0.0,74.3,-0.5003,0.2285,-0.5209,0.0,0.0,0.0
2026-06-12T17:41:50.237,M,66.2,0.0,0.0,0.0,73.3,-0.4987,0.2303,-0.5259,0.0,0.0,0.0
2026-06-12T17:41:50.399,M,66.3,0.0,0.0,0.0,72.4,-0.4991,0.2268,-0.5223,0.0,0.0,0.0
2026-06-12T17:41:50.561,M,66.3,0.0,0.0,0.0,71.1,-0.4999,0.2266,-0.5247,0.0,0.0,0.0
2026-06-12T17:41:50.723,M,66.3,0.0,0.0,0.0,71.0,-0.4984,0.2294,-0.5274,0.0,0.0,0.0
2026-06-12T17:44:03.728,N,97.0,2.8,0.0,74.1,77.9,-0.3915,0.184,-0.2742,0.0,0.0,0.0
2026-06-12T17:44:03.890,N,97.0,2.8,0.0,73.9,77.9,-0.3923,0.1836,-0.2735,0.0,0.0,0.0
2026-06-12T17:44:04.052,N,97.1,2.8,0.0,73.8,77.9,-0.3924,0.1835,-0.2745,0.0,0.0,0.0
2026-06-12T17:44:04.214,N,97.1,2.8,0.0,73.7,77.8,-0.393,0.1823,-0.2741,0.0,0.0,0.0
2026-06-12T17:44:04.376,N,97.0,0.0,0.0,73.7,77.7,-0.3926,0.183,-0.275,0.0,0.0,0.0
2026-06-12T17:44:04.538,N,97.1,0.0,0.0,73.7,77.7,-0.3931,0.1823,-0.2758,0.0,0.0,0.0
2026-06-12T17:44:04.700,N,97.0,0.0,0.0,73.7,77.7,-0.3939,0.1821,-0.2756,0.0,0.0,0.0
2026-06-12T17:44:04.862,N,97.0,0.0,0.0,73.6,77.7,-0.3932,0.1816,-0.2767,0.0,0.0,0.0
2026-06-12T17:44:05.024,N,97.1,0.0,0.0,73.6,77.7,-0.394,0.1812,-0.277,0.0,0.0,0.0
2026-06-12T17:44:05.186,N,97.1,0.0,0.0,73.7,77.5,-0.3942,0.1825,-0.2781,0.0,0.0,0.0
2026-06-12T17:44:05.348,N,97.0,0.0,0.0,73.7,77.5,-0.3951,0.1823,-0.2775,0.0,0.0,0.0
2026-06-12T17:44:05.510,N,96.9,0.0,0.0,73.7,77.5,-0.3953,0.1818,-0.2768,0.0,0.0,0.0
2026-06-12T17:44:05.672,N,96.8,0.0,0.0,73.7,77.5,-0.396,0.1834,-0.2767,0.0,0.0,0.0
2026-06-12T17:44:05.834,N,96.7,0.0,0.0,73.7,77.5,-0.3948,0.1814,-0.2766,0.0,0.0,0.0
2026-06-12T17:44:05.996,N,96.6,0.0,0.0,73.8,77.5,-0.3949,0.1807,-0.278,0.0,0.0,0.0
2026-06-12T17:44:06.158,N,96.5,0.0,0.0,73.8,77.4,-0.3957,0.181,-0.2775,0.0,0.0,0.0
2026-06-12T17:44:06.320,N,96.4,0.0,0.0,73.9,77.5,-0.3952,0.1826,-0.2792,0.0,0.0,0.0
2026-06-12T17:44:06.482,N,96.3,0.0,0.0,74.2,77.5,-0.3961,0.181,-0.279,0.0,0.0,0.0
2026-06-12T17:44:06.644,N,96.2,0.0,0.0,74.4,77.5,-0.3956,0.1825,-0.2815,0.0,0.0,0.0
2026-06-12T17:44:06.806,N,96.1,0.0,0.0,74.5,77.4,-0.3967,0.1827,-0.2818,0.0,0.0,0.0
2026-06-12T17:44:06.968,N,96.1,0.0,0.0,74.5,77.3,-0.3961,0.183,-0.2818,0.0,0.0,0.0
2026-06-12T17:44:07.130,N,96.1,0.0,0.0,74.6,77.3,-0.3976,0.1835,-0.2822,0.0,0.0,0.0
2026-06-12T17:44:07.292,N,96.0,0.0,0.0,74.8,77.2,-0.3979,0.1831,-0.2813,0.0,0.0,0.0
2026-06-12T17:44:07.454,N,96.0,0.0,0.0,75.0,77.2,-0.3979,0.1837,-0.2826,0.0,0.0,0.0
2026-06-12T17:44:07.616,N,96.0,3.1,0.0,75.1,77.2,-0.3973,0.1836,-0.2828,0.0,0.0,0.0
2026-06-12T17:44:07.778,N,96.0,3.1,0.0,75.2,77.1,-0.3967,0.1829,-0.2839,0.0,0.0,0.0
2026-06-12T17:44:07.940,N,96.1,3.1,0.0,75.3,77.1,-0.397,0.1844,-0.2827,0.0,0.0,0.0
2026-06-12T17:44:08.102,N,96.2,3.1,0.0,75.4,77.1,-0.3975,0.1837,-0.2838,0.0,0.0,0.0
2026-06-12T17:44:08.264,N,96.2,3.1,0.0,75.5,77.1,-0.3964,0.184,-0.2856,0.0,0.0,0.0
2026-06-12T17:44:08.426,N,96.3,3.1,0.0,75.5,77.1,-0.3957,0.1834,-0.2843,0.0,0.0,0.0
2026-06-12T17:44:08.588,N,96.4,3.8,0.0,75.5,77.1,-0.3948,0.1815,-0.2837,0.0,0.0,0.0
2026-06-12T17:44:08.750,N,96.4,3.8,0.0,75.5,77.1,-0.3951,0.1819,-0.2838,0.0,0.0,0.0
2026-06-12T17:44:08.912,N,96.5,4.9,0.0,75.5,77.1,-0.3958,0.1815,-0.2839,0.0,0.0,0.0
2026-06-12T17:44:09.074,N,96.5,4.9,0.0,75.5,77.1,-0.3952,0.1827,-0.2836,0.0,0.0,0.0
2026-06-12T17:44:09.236,N,96.6,4.9,0.0,75.4,77.2,-0.3953,0.1838,-0.2819,0.0,0.0,0.0
2026-06-12T17:44:09.398,N,96.6,5.6,0.0,75.5,77.3,-0.3955,0.1827,-0.2828,0.0,0.0,0.0
2026-06-12T17:44:09.560,N,96.6,5.6,0.0,75.6,77.3,-0.3951,0.1834,-0.2833,0.0,0.0,0.0
2026-06-12T17:44:09.722,N,96.6,5.8,0.0,75.7,77.3,-0.3947,0.1839,-0.2828,0.0,0.0,0.0
2026-06-12T17:44:09.884,N,96.6,4.8,0.0,75.7,77.3,-0.3938,0.1843,-0.2833,0.0,0.0,0.0
2026-06-12T17:44:10.046,N,96.5,5.9,0.0,75.6,77.3,-0.3953,0.1842,-0.2827,0.0,0.0,0.0
2026-06-12T17:44:10.208,N,96.4,5.9,0.0,75.5,77.3,-0.3957,0.1847,-0.2834,0.0,0.0,0.0
2026-06-12T17:44:10.370,N,96.4,5.9,0.0,75.5,77.2,-0.3952,0.1855,-0.2837,0.0,0.0,0.0
2026-06-12T17:44:10.532,N,96.4,5.9,0.0,75.4,77.2,-0.3958,0.1856,-0.2831,0.0,0.0,0.0
2026-06-12T17:44:10.694,N,96.4,5.9,0.0,75.2,77.2,-0.3952,0.1855,-0.2839,0.0,0.0,0.0
2026-06-12T17:44:10.856,N,96.4,4.7,0.0,75.2,77.3,-0.3947,0.1862,-0.283,0.0,0.0,0.0
2026-06-12T17:44:11.018,N,96.4,4.7,0.0,75.0,77.4,-0.3943,0.1844,-0.2817,0.0,0.0,0.0
2026-06-12T17:44:11.180,N,96.3,4.7,0.0,74.9,77.3,-0.3928,0.1865,-0.2809,0.0,0.0,0.0
2026-06-12T17:44:11.342,N,96.1,4.7,0.0,74.5,77.3,-0.3938,0.1853,-0.2793,0.0,0.0,0.0
2026-06-12T17:44:11.504,N,96.0,4.7,0.0,74.1,77.2,-0.3948,0.188,-0.2805,0.0,0.0,0.0
2026-06-12T17:44:11.666,N,95.9,4.7,0.0,73.7,77.1,-0.394,0.1865,-0.2781,0.0,0.0,0.0
2026-06-12T17:44:11.828,N,95.7,4.0,0.0,73.4,77.2,-0.391,0.1896,-0.2816,0.0,0.0,0.0
2026-06-12T17:44:11.990,N,95.5,4.0,0.0,73.1,77.4,-0.3897,0.1914,-0.2768,0.0,0.0,0.0
2026-06-12T17:44:12.152,N,95.4,2.9,0.0,72.8,77.6,-0.3896,0.1917,-0.274,0.0,0.0,0.0
2026-06-12T17:44:12.314,N,95.2,2.9,0.0,72.5,77.6,-0.3902,0.1983,-0.2673,0.0,0.0,0.0
2026-06-12T17:44:12.476,N,95.1,2.9,0.0,72.2,77.9,-0.3843,0.199,-0.2719,0.0,0.0,0.0
2026-06-12T17:44:12.638,N,94.9,0.0,0.0,71.9,78.1,-0.384,0.2,-0.2581,0.0,0.0,0.0
2026-06-12T17:44:12.800,N,94.9,0.0,0.0,71.7,78.2,-0.3787,0.2005,-0.2609,0.0,0.0,0.0
2026-06-12T17:44:12.962,N,95.0,0.0,0.0,71.3,78.4,-0.3799,0.2073,-0.2602,0.0,0.0,0.0
2026-06-12T17:44:13.124,N,94.9,0.0,0.0,71.0,78.5,-0.376,0.2051,-0.2564,0.0,0.0,0.0
2026-06-12T17:44:13.286,N,94.8,0.0,0.0,70.8,78.7,-0.3721,0.2107,-0.2503,0.0,0.0,0.0
2026-06-12T17:44:13.448,N,94.6,0.0,0.0,70.4,78.8,-0.3688,0.2118,-0.2504,0.0,0.0,0.0
2026-06-12T17:44:13.610,N,94.5,0.0,0.0,70.1,78.9,-0.3641,0.2074,-0.2415,0.0,0.0,0.0
2026-06-12T17:48:08.839,P,70.5,0.0,0.0,0.0,81.0,1.3664,-0.0387,-0.9073,0.0,0.0,0.0
2026-06-12T17:48:09.001,P,70.5,0.0,0.0,0.0,80.6,1.3674,-0.0388,-0.9081,0.0,0.0,0.0
2026-06-12T17:48:09.163,P,70.5,0.0,0.0,0.0,79.4,1.3673,-0.0389,-0.911,0.0,0.0,0.0
2026-06-12T17:48:09.325,P,70.4,0.0,0.0,0.0,79.2,1.3663,-0.0407,-0.9125,0.0,0.0,0.0
2026-06-12T17:48:09.487,P,70.5,0.0,0.0,0.0,79.1,1.3659,-0.0399,-0.9137,0.0,0.0,0.0
2026-06-12T17:48:09.649,P,70.5,0.0,0.0,0.0,79.0,1.3659,-0.0402,-0.9141,0.0,0.0,0.0
2026-06-12T17:48:09.811,P,70.5,0.0,0.0,0.0,78.9,1.3672,-0.0386,-0.9146,0.0,0.0,0.0
2026-06-12T17:48:09.973,P,70.5,0.0,0.0,0.0,78.7,1.3663,-0.0377,-0.9144,0.0,0.0,0.0
2026-06-12T17:48:10.135,P,70.8,0.0,0.0,0.0,78.6,1.3655,-0.0381,-0.9174,0.0,0.0,0.0
2026-06-12T17:48:10.297,P,71.2,0.0,0.0,0.0,78.5,1.3628,-0.0379,-0.9192,0.0,0.0,0.0
2026-06-12T17:48:10.459,P,71.4,0.0,0.0,0.0,78.3,1.3618,-0.0384,-0.9227,0.0,0.0,0.0
2026-06-12T17:48:10.621,P,71.1,0.0,0.0,0.0,78.1,1.363,-0.0383,-0.9234,0.0,0.0,0.0
2026-06-12T17:48:10.783,P,71.1,0.0,0.0,0.0,77.9,1.3641,-0.039,-0.9236,0.0,0.0,0.0
2026-06-12T17:48:10.945,P,71.1,0.0,0.0,0.0,77.7,1.3646,-0.0382,-0.9229,0.0,0.0,0.0
2026-06-12T17:48:11.107,P,71.3,0.0,0.0,0.0,77.8,1.3652,-0.0395,-0.9212,0.0,0.0,0.0
2026-06-12T17:48:11.269,P,71.4,0.0,0.0,0.0,77.5,1.366,-0.0355,-0.9223,0.0,0.0,0.0
2026-06-12T17:48:11.431,P,71.5,0.0,0.0,0.0,77.2,1.3652,-0.0389,-0.9217,0.0,0.0,0.0
2026-06-12T17:48:11.593,P,71.7,0.0,0.0,0.0,77.0,1.3642,-0.0365,-0.9209,0.0,0.0,0.0
2026-06-12T17:48:11.755,P,71.5,0.0,0.0,0.0,76.9,1.363,-0.0377,-0.9206,0.0,0.0,0.0
2026-06-12T17:48:11.917,P,71.2,0.0,0.0,0.0,76.9,1.3644,-0.037,-0.9218,0.0,0.0,0.0
2026-06-12T17:48:12.079,P,71.0,0.0,0.0,0.0,76.9,1.3704,-0.0408,-0.923,0.0,0.0,0.0
2026-06-12T17:48:12.241,P,71.4,0.0,0.0,0.0,76.7,1.3713,-0.0404,-0.9205,0.0,0.0,0.0
2026-06-12T17:48:12.403,P,71.7,0.0,0.0,2.8,76.6,1.3688,-0.0406,-0.9183,0.0,0.0,0.0
2026-06-12T17:48:12.565,P,72.1,0.0,0.0,2.9,76.5,1.3695,-0.0412,-0.9161,0.0,0.0,0.0
2026-06-12T17:48:12.727,P,72.1,0.0,0.0,2.8,76.7,1.3691,-0.0372,-0.9159,0.0,0.0,0.0
2026-06-12T17:48:12.889,P,72.1,0.0,0.0,2.8,76.9,1.3709,-0.0366,-0.9107,0.0,0.0,0.0
2026-06-12T17:48:13.051,P,72.2,0.0,0.0,2.8,77.4,1.371,-0.0344,-0.9092,0.0,0.0,0.0
